room_dim_meter,theta1_true,theta2_true,RSS1_combined,RSS2_combined,d1,d2
8,-0.416438617,-1.103272768,0.002536022,0.000415298,5.68594759,11.53819743
8,-0.448144975,-1.110965493,0.001856143,0.000260652,5.769748695,11.71708155
8,-0.478913599,-1.118426435,0.001242295,0.00015445,5.85918083,11.89663818
8,-0.508729824,-1.12566512,0.000737857,8.22E-05,5.953990259,12.07683733
8,-0.537586647,-1.132690607,0.000488593,3.66E-05,6.053924347,12.25765067
8,-0.565483888,-1.139511515,0.000544807,3.33E-05,6.158733636,12.43905141
8,-0.592427353,-1.146136044,0.000633354,4.84E-05,6.268173578,12.62101422
8,-0.618427994,-1.152571997,0.000745355,6.87E-05,6.382005954,12.80351514
8,-0.643501109,-1.158826802,0.000931317,7.21E-05,6.5,12.98653148
8,0.62548504,-0.649400745,0.000853353,0.000937888,6.661080993,6.780117993
8,0.600713783,-0.672478503,0.001028365,0.000771488,6.54599114,6.902897942
8,0.57507229,-0.694738276,0.001047247,0.00051022,6.435060217,7.029224708
8,0.548549402,-0.716201885,0.001085895,0.000251029,6.328506933,7.158910532
8,0.521138143,-0.736892551,0.001093387,0.000327433,6.22655603,7.29177619
8,0.492836397,-0.756834506,0.001098664,0.000728604,6.129437168,7.427651042
8,0.463647609,-0.776052641,0.00106903,0.001251072,6.037383539,7.566372975
8,0.433581484,-0.794572218,0.001126768,0.001853073,5.950630219,7.707788269
8,0.402654654,-0.812418613,0.001302881,0.002488466,5.869412236,7.851751397
8,0.370891289,-0.829617108,0.001337045,0.003143337,5.793962375,7.99812478
8,0.338323623,-0.846192719,0.000549068,0.003914439,5.724508713,8.146778504
8,0.304992347,-0.862170055,0.001333239,0.00470248,5.661271942,8.297590012
8,0.27094685,-0.877573201,0.001968477,0.005314667,5.604462508,8.450443775
8,0.236245261,-0.892425636,0.001984213,0.005986776,5.554277631,8.605230967
8,0.200954264,-0.906750164,0.002229705,0.006472439,5.510898293,8.76184912
8,0.165148677,-0.920568862,0.003633205,0.006771144,5.474486277,8.920201791
8,0.128910772,-0.933903051,0.004355971,0.006932248,5.445181356,9.080198236
8,0.092329335,-0.946773274,0.005000894,0.006923436,5.423098745,9.24175308
8,0.055498505,-0.959199282,0.005562809,0.006759457,5.408326913,9.404786016
8,0.018516402,-0.97120004,0.00556894,0.0064209,5.400925847,9.569221494
8,-0.018516402,-0.982793723,0.00635933,0.005882019,5.400925847,9.734988444
8,-0.055498505,-0.993997736,0.006797185,0.005340314,5.408326913,9.902019996
8,-0.092329335,-1.004828724,0.007328701,0.004676033,5.423098745,10.07025322
8,-0.128910772,-1.015302592,0.007026389,0.003987186,5.445181356,10.2396289
8,-0.165148677,-1.025434527,0.006811381,0.003331116,5.474486277,10.41009126
8,-0.200954264,-1.035239025,0.006584299,0.002726202,5.510898293,10.58158778
8,-0.236245261,-1.044729908,0.006401135,0.002193342,5.554277631,10.754069
8,-0.27094685,-1.053920356,0.005895891,0.001695199,5.604462508,10.92748827
8,-0.304992347,-1.062822932,0.004863292,0.001283438,5.661271942,11.10180166
8,-0.338323623,-1.071449605,0.004493973,0.000943142,5.724508713,11.27696768
8,-0.370891289,-1.07981178,0.003609711,0.000694283,5.793962375,11.45294722
8,-0.402654654,-1.087920319,0.00271998,0.00047825,5.869412236,11.62970335
8,-0.433581484,-1.095785571,0.002076966,0.000312069,5.950630219,11.80720119
8,-0.463647609,-1.103417392,0.001480834,0.000194393,6.037383539,11.98540779
8,-0.492836397,-1.110825172,0.000932147,0.000114635,6.129437168,12.16429201
8,-0.521138143,-1.118017855,0.000575356,5.71E-05,6.22655603,12.34382437
8,-0.548549402,-1.125003963,0.000495033,2.89E-05,6.328506933,12.523977
8,-0.57507229,-1.131791616,0.000580001,2.98E-05,6.435060217,12.70472353
8,-0.600713783,-1.138388551,0.000545618,6.31E-05,6.54599114,12.88603896
8,-0.62548504,-1.144802146,0.000881781,5.52E-05,6.661080993,13.0678996
8,0.608325009,-0.631974242,0.000771822,0.000802703,6.824221567,6.94046108
8,0.583870396,-0.654832069,0.000987277,0.000626177,6.711929678,7.060453243
8,0.558599315,-0.676914852,0.001049898,0.00039563,6.603786792,7.184010022
8,0.532504098,-0.698240889,0.001060518,0.000173816,6.5,7.310950691
8,0.505581055,-0.71883,0.001051668,0.000387911,6.400781202,7.441102069
8,0.477831055,-0.738703159,0.00096144,0.000844106,6.30634601,7.574298647
8,0.449260113,-0.757882174,0.000867072,0.001423757,6.216912417,7.71038261
8,0.419879957,-0.776389398,0.000961175,0.002066303,6.132699243,7.849203781
8,0.389708571,-0.79424749,0.00137629,0.002671735,6.053924347,7.9906195
8,0.35877067,-0.811479205,0.001258814,0.0032803,5.980802622,8.134494453
8,0.327098097,-0.828107219,0.000371061,0.004067333,5.913543777,8.280700453
8,0.294730105,-0.844153986,0.002036877,0.004661656,5.852349955,8.429116205
8,0.261713502,-0.859641615,0.000899388,0.005366902,5.797413216,8.579627032
8,0.228102628,-0.874591776,0.002484194,0.005838346,5.748912941,8.732124598
8,0.193959147,-0.889025623,0.003120313,0.00626485,5.707013229,8.886506625
8,0.159351641,-0.902963738,0.00314268,0.006578862,5.671860365,9.042676595
8,0.124354995,-0.916426081,0.003547985,0.006716427,5.643580424,9.200543462
8,0.089049583,-0.929431967,0.004380371,0.006667003,5.622277119,9.360021367
8,0.053520268,-0.94200004,0.005467169,0.006473503,5.608029957,9.521029356
8,0.017855245,-0.954148266,0.005770583,0.006191554,5.600892786,9.683491106
8,-0.017855245,-0.965893924,0.005859118,0.00568613,5.600892786,9.847334665
8,-0.053520268,-0.977253614,0.006703564,0.005191414,5.608029957,10.0124922
8,-0.089049583,-0.988243261,0.007020052,0.004565973,5.622277119,10.17889974
8,-0.124354995,-0.998878127,0.006718283,0.003927293,5.643580424,10.34649699
8,-0.159351641,-1.009172827,0.006553357,0.003314681,5.671860365,10.51522705
8,-0.193959147,-1.019141344,0.006397574,0.002745351,5.707013229,10.68503627
8,-0.228102628,-1.028797049,0.006315296,0.002239992,5.748912941,10.85587399
8,-0.261713502,-1.03815272,0.00584683,0.001756065,5.797413216,11.02769242
8,-0.294730105,-1.047220563,0.004867087,0.001353559,5.852349955,11.20044642
8,-0.327098097,-1.056012235,0.004595349,0.001015042,5.913543777,11.37409337
8,-0.35877067,-1.064538865,0.003718529,0.000763399,5.980802622,11.54859299
8,-0.389708571,-1.072811075,0.002872996,0.000536698,6.053924347,11.7239072
8,-0.419879957,-1.080839001,0.002306266,0.000359878,6.132699243,11.9
8,-0.449260113,-1.088632316,0.001746043,0.000231807,6.216912417,12.07683733
8,-0.477831055,-1.09620025,0.001172693,0.000144709,6.30634601,12.25438697
8,-0.505581055,-1.103551611,0.000697932,8.50E-05,6.400781202,12.43261839
8,-0.532504098,-1.110694802,0.000495238,3.89E-05,6.5,12.61150269
8,-0.558599315,-1.117637844,0.000520577,2.39E-05,6.603786792,12.79101247
8,-0.583870396,-1.124388389,0.000521275,4.21E-05,6.711929678,12.97112177
8,-0.608325009,-1.130953744,0.000647836,5.86E-05,6.824221567,13.15180596
8,0.591970837,-0.615339542,0.000678087,0.00064776,6.989277502,7.102816343
8,0.567844044,-0.637960999,0.000903509,0.00040652,6.879680225,7.220110802
8,0.54295114,-0.659848426,0.000970737,0.00013384,6.774215822,7.340980861
8,0.51728738,-0.68101701,0.001013655,0.000329025,6.673080248,7.465252842
8,0.49085178,-0.701483536,0.001064272,0.000715498,6.576473219,7.592759709
8,0.463647609,-0.721266048,0.001167572,0.001094477,6.484597135,7.723341246
8,0.435682873,-0.740383548,0.001019283,0.001563873,6.397655821,7.85684415
8,0.406970785,-0.758855726,0.000653368,0.002218762,6.31585307,7.993122043
8,0.377530195,-0.77670273,0.001337401,0.002840566,6.239390996,8.132035416
8,0.347385963,-0.793944964,0.00119649,0.003410094,6.168468205,8.273451517
8,0.316569254,-0.810602909,0.001085736,0.004146835,6.103277808,8.417244205
8,0.285117735,-0.826696982,0.001576982,0.004689476,6.044005295,8.563293759
8,0.253075652,-0.842247411,0.002253128,0.005264968,5.99082632,8.71148667
8,0.220493761,-0.857274133,0.001484267,0.005805457,5.943904441,8.86171541
8,0.187429112,-0.871796713,0.002175492,0.006175242,5.903388857,9.013878189
8,0.153944664,-0.885834275,0.003091684,0.006411249,5.869412236,9.167878708
8,0.120108736,-0.899405456,0.003640787,0.006522426,5.842088668,9.323625904
8,0.085994291,-0.912528359,0.003853604,0.006480686,5.821511831,9.481033699
8,0.051678084,-0.925220532,0.004627149,0.006242765,5.807753438,9.640020747
8,0.017239671,-0.937498945,0.005932521,0.005947725,5.800862005,9.800510191
8,-0.017239671,-0.94937998,0.00548081,0.005522341,5.800862005,9.962429423
8,-0.051678084,-0.960879424,0.006689131,0.005042484,5.807753438,10.12570985
8,-0.085994291,-0.97201247,0.006567459,0.004450703,5.821511831,10.29028668
8,-0.120108736,-0.982793723,0.006337145,0.00386381,5.842088668,10.4560987
8,-0.153944664,-0.993237208,0.006264477,0.003291416,5.869412236,10.62308806
8,-0.187429112,-1.003356377,0.006145573,0.002752276,5.903388857,10.79120012
8,-0.220493761,-1.013164129,0.006142686,0.002275612,5.943904441,10.9603832
8,-0.253075652,-1.022672819,0.005838653,0.001814064,5.99082632,11.13058848
8,-0.285117735,-1.031894276,0.004837594,0.001411326,6.044005295,11.30176977
8,-0.316569254,-1.040839823,0.004694785,0.001085934,6.103277808,11.47388339
8,-0.347385963,-1.04952029,0.003745423,0.000827199,6.168468205,11.646888
8,-0.377530195,-1.057946037,0.003028951,0.000588272,6.239390996,11.82074448
8,-0.406970785,-1.066126967,0.002573497,0.000405326,6.31585307,11.99541579
8,-0.435682873,-1.07407255,0.002053584,0.000269637,6.397655821,12.17086685
8,-0.463647609,-1.081791835,0.001488052,0.000171653,6.484597135,12.34706443
8,-0.49085178,-1.089293473,0.000930774,0.000108325,6.576473219,12.523977
8,-0.51728738,-1.09658573,0.00052427,6.27E-05,6.673080248,12.70157471
8,-0.54295114,-1.10367651,0.000462724,2.85E-05,6.774215822,12.87982919
8,-0.567844044,-1.110573362,0.000535374,2.13E-05,6.879680225,13.05871357
8,-0.591970837,-1.117283506,0.000439325,5.57E-05,6.989277502,13.23820229
8,0.576375221,-0.599452485,0.000558215,0.000473871,7.156116265,7.26704892
8,0.55258435,-0.621824288,0.000775742,0.000213671,7.049113419,7.381734214
8,0.528074448,-0.643501109,0.000869153,0.000244267,6.946221995,7.5
8,0.502843211,-0.664495399,0.000957457,0.000439109,6.847627326,7.621679605
8,0.476891868,-0.684821246,0.000934354,0.00078894,6.753517602,7.746612163
8,0.450225596,-0.704494064,0.000888873,0.001352707,6.664082833,7.874642849
8,0.422853926,-0.723530318,0.001250988,0.001810748,6.57951366,8.005623024
8,0.39479112,-0.741947268,0.000859901,0.002328669,6.5,8.139410298
8,0.366056516,-0.759762755,0.001120509,0.003000773,6.425729531,8.275868534
8,0.336674819,-0.776995,0.001219317,0.003514459,6.35688603,8.414867795
8,0.306676319,-0.793662438,0.001558525,0.004164781,6.293647591,8.55628424
8,0.276097019,-0.809783573,0.00073382,0.004748578,6.236184731,8.7
8,0.244978663,-0.825376851,0.002334347,0.005192502,6.184658438,8.845903006
8,0.213368642,-0.840460559,0.002827626,0.005618602,6.139218191,8.993886813
8,0.181319774,-0.855052737,0.002938433,0.00596293,6.1,9.143850392
8,0.148889948,-0.869171107,0.003315019,0.006172337,6.067124525,9.29569793
8,0.116141627,-0.882833015,0.004114132,0.006240098,6.040695324,9.449338601
8,0.083141232,-0.896055385,0.004800061,0.006220076,6.020797289,9.604686356
8,0.049958396,-0.908854686,0.004560238,0.006075259,6.007495318,9.761659695
8,0.016665124,-0.921246905,0.005222932,0.005713333,6.000833275,9.92018145
8,-0.016665124,-0.933247529,0.005778127,0.005380187,6.000833275,10.08017857
8,-0.049958396,-0.944871533,0.006362108,0.004878409,6.007495318,10.24158191
8,-0.083141232,-0.956133375,0.005977344,0.004340186,6.020797289,10.40432602
8,-0.116141627,-0.967046993,0.006052315,0.003807577,6.040695324,10.56834897
8,-0.148889948,-0.977625811,0.00607536,0.003268891,6.067124525,10.73359213
8,-0.181319774,-0.987882738,0.005893558,0.002749285,6.1,10.9
8,-0.213368642,-0.997830184,0.005852052,0.002294769,6.139218191,11.06752005
8,-0.244978663,-1.007480065,0.005825271,0.001869368,6.184658438,11.23610253
8,-0.276097019,-1.016843818,0.004832321,0.001458516,6.236184731,11.40570033
8,-0.306676319,-1.025932411,0.004740989,0.00115658,6.293647591,11.57626883
8,-0.336674819,-1.034756361,0.00371528,0.000882051,6.35688603,11.74776575
8,-0.366056516,-1.043325743,0.003256882,0.000636959,6.425729531,11.92015101
8,-0.39479112,-1.051650213,0.002877398,0.000454502,6.5,12.09338662
8,-0.422853926,-1.059739015,0.002352077,0.000314398,6.57951366,12.26743657
8,-0.450225596,-1.067601003,0.001813394,0.000203709,6.664082833,12.44226667
8,-0.476891868,-1.075244653,0.00127811,0.000125411,6.753517602,12.61784451
8,-0.502843211,-1.082678079,0.000734457,8.13E-05,6.847627326,12.79413928
8,-0.528074448,-1.089909047,0.000398174,4.61E-05,6.946221995,12.97112177
8,-0.55258435,-1.09694499,0.000468498,2.38E-05,7.049113419,13.1487642
8,-0.576375221,-1.103793026,0.000509654,3.09E-05,7.156116265,13.32704018
8,0.561493663,-0.584271278,0.000451408,0.00031622,7.324616031,7.433034374
8,0.538044208,-0.606382886,0.000636074,0.00019152,7.220110802,7.545197148
8,0.513919681,-0.627836594,0.000781992,0.000284376,7.119691005,7.66093989
8,0.489119806,-0.648642452,0.00081336,0.00061609,7.023531875,7.780102827
8,0.463647609,-0.668812158,0.000967407,0.001083143,6.93181073,7.90253124
8,0.437509772,-0.688358777,0.001037493,0.001413551,6.844705983,8.028075735
8,0.410716963,-0.707296486,0.000810753,0.002037633,6.762396025,8.156592426
8,0.383284148,-0.725640337,0.001357922,0.002453459,6.685057965,8.28794305
8,0.355230862,-0.743406056,0.000691846,0.003130877,6.612866247,8.421995013
8,0.326581435,-0.760609853,0.001406107,0.003588916,6.54599114,8.558621384
8,0.297365145,-0.777268261,0.001769963,0.004172708,6.484597135,8.697700846
8,0.267616305,-0.793397993,0.000692319,0.004753425,6.428841264,8.839117603
8,0.237374247,-0.809015818,0.00142233,0.005194667,6.378871374,8.982761268
8,0.206683218,-0.824138461,0.002410814,0.005554925,6.334824386,9.128526716
8,0.175592162,-0.838782507,0.002990807,0.005842619,6.296824597,9.276313923
8,0.144154387,-0.852964331,0.003281405,0.006042239,6.264982043,9.426027795
8,0.112427131,-0.866700035,0.0031936,0.006117929,6.239390996,9.577577982
8,0.080471011,-0.880005399,0.003709701,0.006002038,6.220128616,9.730878686
8,0.048349387,-0.892895837,0.00521376,0.005826576,6.207253821,9.885848471
8,0.016127634,-0.905386373,0.00468566,0.005570677,6.200806399,10.04241007
8,-0.016127634,-0.917491611,0.006017504,0.005195669,6.200806399,10.20049018
8,-0.048349387,-0.929225718,0.005520379,0.004722957,6.207253821,10.36001931
8,-0.080471011,-0.940602417,0.00577584,0.00426306,6.220128616,10.52093152
8,-0.112427131,-0.95163498,0.0061875,0.003771028,6.239390996,10.68316433
8,-0.144154387,-0.96233622,0.006196756,0.003259641,6.264982043,10.84665847
8,-0.175592162,-0.972718497,0.005854961,0.002751758,6.296824597,11.01135777
8,-0.206683218,-0.982793723,0.005508728,0.002299156,6.334824386,11.17720895
8,-0.237374247,-0.992573363,0.00567131,0.001916532,6.378871374,11.34416149
8,-0.267616305,-1.002068444,0.004976798,0.001505689,6.428841264,11.51216748
8,-0.297365145,-1.011289571,0.004629406,0.001223009,6.484597135,11.68118145
8,-0.326581435,-1.020246927,0.00375865,0.000924616,6.54599114,11.85116028
8,-0.355230862,-1.028950294,0.003566751,0.000689712,6.612866247,12.02206305
8,-0.383284148,-1.037409059,0.003094533,0.00051606,6.685057965,12.19385091
8,-0.410716963,-1.045632231,0.002491439,0.000374058,6.762396025,12.36648697
8,-0.437509772,-1.053628449,0.001973385,0.000255523,6.844705983,12.5399362
8,-0.463647609,-1.061406001,0.001545973,0.000157174,6.93181073,12.71416533
8,-0.489119806,-1.06897283,0.001098588,9.03E-05,7.023531875,12.88914272
8,-0.513919681,-1.076336555,0.00057269,6.14E-05,7.119691005,13.06483831
8,-0.538044208,-1.083504476,0.000323719,3.54E-05,7.220110802,13.24122351
8,-0.561493663,-1.090483594,0.000501975,2.05E-05,7.324616031,13.41827113
8,0.547284381,-0.569756453,0.000350878,0.0001907,7.494664769,7.600657866
8,0.524179629,-0.59159971,0.000543449,0.000236726,7.392563831,7.71038261
8,0.500440813,-0.612820202,0.000660132,0.000420471,7.29451849,7.823681998
8,0.47606933,-0.633425883,0.000804884,0.000848822,7.200694411,7.940403012
8,0.451069656,-0.653426341,0.00086333,0.001148066,7.111258679,8.060397013
8,0.425449637,-0.672832548,0.000942593,0.001694328,7.026378868,8.183520025
8,0.39922077,-0.691656622,0.000912126,0.002086603,6.946221995,8.309632964
8,0.372398447,-0.709911618,0.001283036,0.002645525,6.870953355,8.43860178
8,0.345002177,-0.727611333,0.000301712,0.00320807,6.800735254,8.570297544
8,0.317055753,-0.744770126,0.001647211,0.003644161,6.735725648,8.704596487
8,0.288587362,-0.76140277,0.001867573,0.00417891,6.676076692,8.841379983
8,0.259629629,-0.77752431,0.001285639,0.004701583,6.621933252,8.980534505
8,0.230219587,-0.793149946,0.000994862,0.00514235,6.573431372,9.121951546
8,0.200398554,-0.808294925,0.001396464,0.00548292,6.530696747,9.265527508
8,0.170211925,-0.822974453,0.001867251,0.005725425,6.493843238,9.411163584
8,0.139708874,-0.83720362,0.002654658,0.005837378,6.462971453,9.558765611
8,0.108941957,-0.850997335,0.003959018,0.005847903,6.438167441,9.708243919
8,0.077966634,-0.864370271,0.00452048,0.005843313,6.419501538,9.859513173
8,0.046840713,-0.877336822,0.003933707,0.00563891,6.407027392,10.0124922
8,0.015623729,-0.889911069,0.00552937,0.005396792,6.400781202,10.16710382
8,-0.015623729,-0.902106748,0.004985596,0.005003087,6.400781202,10.32327467
8,-0.046840713,-0.913937234,0.005497262,0.004637932,6.407027392,10.48093507
8,-0.077966634,-0.925415521,0.006253495,0.004205553,6.419501538,10.6400188
8,-0.108941957,-0.936554213,0.006444385,0.003732605,6.438167441,10.80046295
8,-0.139708874,-0.947365515,0.006403714,0.003254743,6.462971453,10.96220781
8,-0.170211925,-0.957861235,0.006127565,0.002774204,6.493843238,11.12519663
8,-0.200398554,-0.968052776,0.00546166,0.002307379,6.530696747,11.28937554
8,-0.230219587,-0.977951146,0.005253034,0.001939762,6.573431372,11.45469336
8,-0.259629629,-0.987566957,0.005238167,0.001566759,6.621933252,11.6211015
8,-0.288587362,-0.996910432,0.004337412,0.001267255,6.676076692,11.78855377
8,-0.317055753,-1.005991417,0.004040091,0.000966517,6.735725648,11.95700631
8,-0.345002177,-1.014819383,0.003765414,0.000758248,6.800735254,12.12641744
8,-0.372398447,-1.023403439,0.003041767,0.000585408,6.870953355,12.29674754
8,-0.39922077,-1.031752341,0.002382909,0.000435435,6.946221995,12.46795893
8,-0.425449637,-1.039874506,0.001881961,0.000312897,7.026378868,12.64001582
8,-0.451069656,-1.047778015,0.001515078,0.000211412,7.111258679,12.81288414
8,-0.47606933,-1.055470633,0.001256075,0.000123774,7.200694411,12.98653148
8,-0.500440813,-1.062959815,0.000940544,6.36E-05,7.29451849,13.16092702
8,-0.524179629,-1.070252718,0.000448779,4.64E-05,7.392563831,13.33604139
8,-0.547284381,-1.077356211,0.000299526,3.11E-05,7.494664769,13.51184665
8,0.533708192,-0.555870809,0.000245618,0.000147205,7.666159404,7.769813383
8,0.510949576,-0.577439616,0.000434095,0.00028867,7.566372975,7.877182237
8,0.487595126,-0.598418893,0.000519474,0.000653606,7.470609078,7.988116173
8,0.463647609,-0.618814767,0.000784234,0.000907437,7.379024326,8.10246876
8,0.439112656,-0.638634967,0.000732975,0.001416269,7.29177619,8.220097323
8,0.413999003,-0.657888605,0.000830658,0.001758892,7.209022125,8.340863265
8,0.388318718,-0.676585959,0.001237732,0.00224046,7.130918594,8.464632302
8,0.362087408,-0.694738276,0.000468156,0.002812344,7.057619995,8.591274643
8,0.335324381,-0.712357598,0.001064075,0.003231772,6.989277502,8.720665112
8,0.308052781,-0.729456592,0.001814405,0.0036832,6.926037828,8.852683209
8,0.280299656,-0.746048407,0.001884304,0.004178462,6.868041933,8.987213139
8,0.252095981,-0.762146541,0.001631452,0.004644105,6.815423685,9.124143795
8,0.223476601,-0.777764724,0.001678811,0.005023596,6.768308504,9.263368718
8,0.194480116,-0.792916819,0.0021191,0.005316276,6.726812024,9.404786016
8,0.165148677,-0.807616729,0.002971611,0.005507372,6.691038783,9.548298278
8,0.135527714,-0.821878323,0.003788997,0.005652063,6.661080993,9.69381246
8,0.105665582,-0.835715368,0.003587285,0.005745576,6.637017402,9.841239759
8,0.075613143,-0.849141476,0.003466224,0.005615366,6.618912297,9.990495483
8,0.045423279,-0.862170055,0.005014355,0.00548661,6.606814664,10.1414989
8,0.015150356,-0.87481427,0.004366704,0.005184377,6.600757532,10.29417311
8,-0.015150356,-0.887087015,0.005298337,0.004919201,6.600757532,10.44844486
8,-0.045423279,-0.899000884,0.006011041,0.004530059,6.606814664,10.60424443
8,-0.075613143,-0.910568154,0.005882355,0.004083797,6.618912297,10.76150547
8,-0.105665582,-0.921800768,0.00579702,0.003636564,6.637017402,10.92016483
8,-0.135527714,-0.932710328,0.005894497,0.003202599,6.661080993,11.08016245
8,-0.165148677,-0.943308084,0.006070696,0.002783735,6.691038783,11.24144119
8,-0.194480116,-0.953604935,0.005831044,0.002346771,6.726812024,11.40394669
8,-0.223476601,-0.963611424,0.004937159,0.001940339,6.768308504,11.56762724
8,-0.252095981,-0.97333774,0.005207913,0.001631584,6.815423685,11.73243368
8,-0.280299656,-0.982793723,0.004253257,0.001287403,6.868041933,11.89831921
8,-0.308052781,-0.991988866,0.004353204,0.001032234,6.926037828,12.06523933
8,-0.335324381,-1.000932323,0.003585057,0.000828552,6.989277502,12.23315168
8,-0.362087408,-1.009632915,0.002849398,0.000631371,7.057619995,12.40201597
8,-0.388318718,-1.018099135,0.002388273,0.000467482,7.130918594,12.57179383
8,-0.413999003,-1.026339163,0.001957032,0.000341097,7.209022125,12.74244874
8,-0.439112656,-1.034360869,0.001489627,0.000248375,7.29177619,12.91394595
8,-0.463647609,-1.042171823,0.001112761,0.000173417,7.379024326,13.08625233
8,-0.487595126,-1.049779307,0.000979609,9.93E-05,7.470609078,13.25933633
8,-0.510949576,-1.057190322,0.000806499,4.32E-05,7.566372975,13.43316791
8,-0.533708192,-1.064411598,0.000361407,3.58E-05,7.666159404,13.6077184
8,0.520728391,-0.542579324,0.000201771,0.000210371,7.839005039,7.940403012
8,0.498315794,-0.563869359,0.000341567,0.000419407,7.741446893,8.045495634
8,0.475342982,-0.584601256,0.000516641,0.000775882,7.647875522,8.154140053
8,0.451813842,-0.604779553,0.000457396,0.001136983,7.558438992,8.266196223
8,0.427734912,-0.62441035,0.000891384,0.001446636,7.473285757,8.381527307
8,0.403115589,-0.643501109,0.00092901,0.001944782,7.392563831,8.5
8,0.377968311,-0.662060462,0.000400752,0.002429879,7.31641989,8.621484791
8,0.352308725,-0.680098034,0.001009182,0.002829568,7.244998275,8.745856162
8,0.326155812,-0.697624271,0.001634665,0.003252754,7.178439942,8.872992731
8,0.299531989,-0.714650296,0.001766722,0.003724754,7.116881339,9.002777349
8,0.272463149,-0.731187764,0.001734774,0.004181897,7.060453243,9.135097153
8,0.244978663,-0.747248743,0.001804862,0.004582758,7.009279564,9.26984358
8,0.217111315,-0.762845597,0.002205079,0.004910952,6.963476143,9.406912352
8,0.188897181,-0.777990891,0.002868231,0.005167436,6.923149572,9.546203434
8,0.160375444,-0.792697304,0.003368302,0.005398251,6.88839604,9.687620967
8,0.131588141,-0.806977547,0.002918227,0.005562671,6.859300256,9.831073187
8,0.102579852,-0.820844304,0.002965151,0.005513731,6.835934464,9.976472322
8,0.073397326,-0.83431017,0.004572653,0.005471804,6.818357573,10.12373449
8,0.044089057,-0.847387605,0.003688158,0.005283119,6.80661443,10.27277957
8,0.014704822,-0.860088892,0.005172852,0.005092999,6.800735254,10.42353107
8,-0.014704822,-0.872426105,0.005223775,0.00473497,6.800735254,10.57591604
8,-0.044089057,-0.884411078,0.00481318,0.004362586,6.80661443,10.72986486
8,-0.073397326,-0.896055385,0.005048162,0.003976412,6.818357573,10.8853112
8,-0.102579852,-0.907370319,0.005266415,0.003561988,6.835934464,11.04219181
8,-0.131588141,-0.918366884,0.005239408,0.003134349,6.859300256,11.20044642
8,-0.160375444,-0.92905578,0.005256259,0.002734199,6.88839604,11.36001761
8,-0.188897181,-0.939447398,0.005685609,0.002376534,6.923149572,11.52085066
8,-0.217111315,-0.949551816,0.005346612,0.00197207,6.963476143,11.68289348
8,-0.244978663,-0.9593788,0.004642189,0.001653123,7.009279564,11.8460964
8,-0.272463149,-0.968937797,0.004697642,0.00133046,7.060453243,12.01041215
8,-0.299531989,-0.978237946,0.004144813,0.001104677,7.116881339,12.17579566
8,-0.326155812,-0.987288075,0.003353288,0.000858621,7.178439942,12.34220402
8,-0.352308725,-0.996096708,0.003143684,0.000649554,7.244998275,12.50959632
8,-0.377968311,-1.00467207,0.002863526,0.00048823,7.31641989,12.67793359
8,-0.403115589,-1.013022094,0.00244733,0.000359839,7.392563831,12.84717868
8,-0.427734912,-1.021154427,0.001969071,0.000257595,7.473285757,13.01729619
8,-0.451813842,-1.029076437,0.001422856,0.000185803,7.558438992,13.18825235
8,-0.475342982,-1.036795224,0.000876104,0.000137672,7.647875522,13.36001497
8,-0.498315794,-1.044317622,0.000733081,8.07E-05,7.741446893,13.53255334
8,-0.520728391,-1.051650213,0.000697639,2.69E-05,7.839005039,13.70583817
8,0.508310625,-0.529849069,0.000220589,0.0003149,8.013114251,8.112336285
8,0.486242633,-0.550857535,0.000228339,0.000584029,7.917701687,8.215229759
8,0.463647609,-0.57133748,0.000469448,0.000865964,7.826237921,8.321658489
8,0.440530341,-0.591292065,0.000549617,0.001268802,7.738862966,8.431488599
8,0.41689807,-0.610725964,0.000360492,0.001683746,7.655716818,8.544588931
8,0.392760666,-0.629645183,0.000704356,0.002037368,7.576938696,8.660831369
8,0.368130771,-0.648056886,0.001190801,0.002421556,7.502666193,8.780091116
8,0.34302394,-0.665969237,0.00139651,0.002875314,7.433034374,8.902246907
8,0.317458735,-0.683391245,0.001374322,0.003343553,7.368174808,9.027181177
8,0.291456794,-0.700332623,0.001292998,0.003785581,7.308214556,9.154780172
8,0.26504286,-0.71680366,0.001373346,0.004189914,7.253275122,9.284934033
8,0.238244758,-0.732815102,0.001812634,0.004527633,7.203471385,9.417536833
8,0.211093333,-0.748378048,0.002453584,0.004815484,7.158910532,9.552486587
8,0.183622326,-0.763503852,0.003051951,0.005080153,7.119691005,9.689685237
8,0.155868201,-0.778204043,0.002705146,0.00531971,7.085901495,9.82903861
8,0.127869919,-0.792490243,0.002294031,0.005369797,7.057619995,9.970456359
8,0.099668652,-0.806374107,0.004114676,0.005354808,7.034912935,10.11385189
8,0.071307465,-0.819867264,0.00324524,0.005314275,7.017834424,10.25914226
8,0.042830933,-0.832981267,0.004842083,0.005144175,7.006425622,10.40624812
8,0.014284743,-0.845727549,0.004038074,0.004877714,7.000714249,10.55509356
8,-0.014284743,-0.858117392,0.004695089,0.004638987,7.000714249,10.70560601
8,-0.042830933,-0.870161893,0.005581377,0.004321755,7.006425622,10.85771615
8,-0.071307465,-0.881871939,0.005878287,0.003948144,7.017834424,11.01135777
8,-0.099668652,-0.893258189,0.005969086,0.003555848,7.034912935,11.16646766
