rd,x,z,anchor,pkt_idx,theta1_true,theta2_true,rss_db_1,fp_db_1,quality_1,f1_1,f2_1,f3_1,N1,rss_db_2,fp_db_2,quality_2,f1_2,f2_2,f3_2,N2
4.5,-0.225,-2.925,2,1,0.665969237,-0.57133748,-63.42,-78.33,164.42,3905,3946,2732,228,-91.1,-91.41,136.44,1636,2183,1439,235
4.5,-0.225,-2.925,2,2,0.665969237,-0.57133748,-63.2,-74.88,162.68,4615,4555,3496,241,-91.25,-91.65,130.56,950,2089,1890,233
4.5,-0.225,-2.925,2,3,0.665969237,-0.57133748,-63.46,-75.08,182.08,4101,4370,3586,230,-91.44,-91.82,133.25,1422,2132,1443,235
4.5,-0.225,-2.925,2,4,0.665969237,-0.57133748,-63.4,-77.51,206,4457,4120,2258,232,-91.68,-91.97,130.63,1406,2090,1368,233
4.5,-0.225,-2.925,2,5,0.665969237,-0.57133748,-63.15,-74.35,193.83,4639,4652,3691,242,-90.95,-91.38,142.25,1200,2276,1694,234
4.5,-0.225,-2.925,2,6,0.665969237,-0.57133748,-63.39,-74,193,4518,4632,3977,241,-90.95,-91.81,150.42,550,1805,2144,228
4.5,-0.225,-2.925,2,7,0.665969237,-0.57133748,-63.63,-75,226.4,4289,4528,3745,239,-91.76,-92.42,111.5,772,1784,1821,228
4.5,-0.225,-2.925,2,8,0.665969237,-0.57133748,-63.45,-74.04,156.82,4191,4391,3999,231,-91.69,-92.39,153,768,1836,1783,228
4.5,-0.225,-2.925,2,9,0.665969237,-0.57133748,-63.39,-74.33,185.88,4605,4461,3909,241,-91.41,-92.24,119.62,800,1914,2005,242
4.5,-0.225,-2.925,2,10,0.665969237,-0.57133748,-63.03,-74.5,156.64,4435,4386,3568,232,-91.13,-91.46,111.65,1646,2233,1421,239
4.5,-0.225,-2.925,2,11,0.665969237,-0.57133748,-63.56,-75.39,174.92,4420,4198,3119,228,-91.14,-91.38,184.08,1463,2209,1469,230
4.5,-0.225,-2.925,2,12,0.665969237,-0.57133748,-63.35,-75.98,188.79,4585,4531,3027,242,-91.72,-92.06,126.62,1501,2026,1498,241
4.5,-0.225,-2.925,2,13,0.665969237,-0.57133748,-63.29,-79,174.29,4108,4183,2543,241,-91.08,-91.43,142.44,1599,2279,1432,239
4.5,-0.225,-2.925,2,14,0.665969237,-0.57133748,-63.43,-76.54,158.79,4255,4446,3117,239,-91.62,-92.08,121.75,1386,1948,1399,228
4.5,-0.225,-2.925,2,15,0.665969237,-0.57133748,-63.25,-74.17,190.04,4658,4561,3807,241,-90.24,-90.5,110.3,2108,2206,1384,230
4.5,-0.225,-2.925,2,16,0.665969237,-0.57133748,-62.33,-74.05,216.9,4384,4338,3661,228,-91.76,-92.17,160.58,1662,1927,1285,237
4.5,-0.225,-2.925,2,17,0.665969237,-0.57133748,-63.89,-77.7,144.32,4407,4041,2591,235,-91.63,-92.47,104.62,674,1674,1969,230
4.5,-0.225,-2.925,2,18,0.665969237,-0.57133748,-63.9,-75.76,198.1,4352,3962,3386,229,-91.77,-92.06,155,1778,1860,1102,230
4.5,-0.225,-2.925,2,19,0.665969237,-0.57133748,-63.68,-75.66,184.5,4044,4428,3823,239,-91.08,-91.43,136,1544,2176,1394,230
4.5,-0.225,-2.925,2,20,0.665969237,-0.57133748,-63.17,-76.8,182.33,4105,4376,3219,238,-91.55,-91.95,100.6,839,2012,1872,233
4.5,-0.225,-2.925,2,21,0.665969237,-0.57133748,-63.57,-74.51,223.35,4422,4467,3602,234,-91.13,-91.73,124.06,659,1985,2131,236
4.5,-0.225,-2.925,2,22,0.665969237,-0.57133748,-63.19,-75.27,156.07,4517,4370,3277,235,-91.26,-91.47,132,1658,2112,1243,227
4.5,-0.225,-2.925,2,23,0.665969237,-0.57133748,-64.14,-77.09,168.58,4459,4046,2905,236,-91.26,-91.91,123.56,613,1977,2153,241
4.5,-0.225,-2.925,2,24,0.665969237,-0.57133748,-63.83,-77.69,147.46,3993,4129,3084,235,-91.24,-91.51,140.88,1289,2254,1761,242
4.5,-0.225,-2.925,2,25,0.665969237,-0.57133748,-63.44,-74.69,184.08,4713,4418,3764,243,-89.88,-90.12,127.75,1786,2555,1787,236
4.5,-0.225,-2.925,2,26,0.665969237,-0.57133748,-63.31,-73.84,182.46,4228,4379,3892,228,-91.3,-91.71,128.31,875,2053,1838,228
4.5,-0.225,-2.925,2,27,0.665969237,-0.57133748,-63.25,-73.7,162.32,4483,4545,3963,236,-91.58,-92.03,125.44,1173,2007,1829,242
4.5,-0.225,-2.925,2,28,0.665969237,-0.57133748,-62.53,-73.93,155.25,4361,4347,3676,227,-91.81,-92.3,120.81,1083,1933,1783,240
4.5,-0.225,-2.925,2,29,0.665969237,-0.57133748,-63.74,-78.43,169.54,3943,4069,2819,234,-91.2,-91.7,163.58,752,1963,1969,227
4.5,-0.225,-2.925,2,30,0.665969237,-0.57133748,-63.22,-74.78,226.6,4287,4532,3792,238,-89.76,-90.27,124.7,1058,2494,2287,237
4.5,-0.225,-2.475,2,1,0.741947268,-0.643501109,-62.7,-77.31,207.25,4474,4145,2388,233,-88.65,-88.91,146.5,2299,2930,1977,241
4.5,-0.225,-2.475,2,2,0.741947268,-0.643501109,-63.12,-76.89,163.71,3992,3929,3245,227,-90.46,-90.97,143,988,2288,2203,241
4.5,-0.225,-2.475,2,3,0.741947268,-0.643501109,-63.47,-75.28,168.42,4361,4042,3452,228,-90.08,-90.22,153.44,1774,2455,1576,227
4.5,-0.225,-2.475,2,4,0.741947268,-0.643501109,-62.65,-76.23,159.75,4484,4473,2920,239,-89.77,-90.51,134.19,824,2147,2494,233
4.5,-0.225,-2.475,2,5,0.741947268,-0.643501109,-62.59,-74.32,192.54,4624,4621,3762,242,-89.85,-90.07,159.63,1972,2554,1592,235
4.5,-0.225,-2.475,2,6,0.741947268,-0.643501109,-62.82,-74.15,187.63,4360,4503,3871,235,-90.21,-90.44,201.25,1908,2415,1484,233
4.5,-0.225,-2.475,2,7,0.741947268,-0.643501109,-63.43,-75.8,166.46,4051,3995,3746,230,-89.67,-90.13,210.5,1289,2526,2250,238
4.5,-0.225,-2.475,2,8,0.741947268,-0.643501109,-63.59,-77.53,181.96,4381,4367,2634,241,-89.91,-90.09,157.63,1808,2522,1679,231
4.5,-0.225,-2.475,2,9,0.741947268,-0.643501109,-62.68,-74.57,188.75,4276,4530,3965,239,-88.62,-88.84,174.63,2671,2794,1764,241
4.5,-0.225,-2.475,2,10,0.741947268,-0.643501109,-62.6,-72.88,185.92,4514,4462,4179,232,-89.84,-90.11,151.88,2036,2430,1463,229
4.5,-0.225,-2.475,2,11,0.741947268,-0.643501109,-62.59,-73.65,189.67,4455,4552,4014,236,-90.18,-90.79,128.44,879,2055,2366,231
4.5,-0.225,-2.475,2,12,0.741947268,-0.643501109,-63.14,-76.81,144.46,3920,4045,3342,229,-90.07,-90.61,144.63,858,2314,2416,240
4.5,-0.225,-2.475,2,13,0.741947268,-0.643501109,-63.1,-77.41,162.71,4003,3905,3086,228,-89.76,-90.4,134.63,938,2154,2385,227
4.5,-0.225,-2.475,2,14,0.741947268,-0.643501109,-62.44,-75.06,217.3,4333,4346,3210,228,-89.99,-90.3,157,1197,2512,2079,233
4.5,-0.225,-2.475,2,15,0.741947268,-0.643501109,-63.86,-75.76,167.08,4453,4010,3839,240,-90.16,-90.42,159.13,1710,2546,1743,240
4.5,-0.225,-2.475,2,16,0.741947268,-0.643501109,-62.5,-74.11,225.1,4417,4502,3766,234,-88.84,-89.09,140.6,1750,2812,2229,233
4.5,-0.225,-2.475,2,17,0.741947268,-0.643501109,-63.43,-75.79,172.08,4181,4130,3896,238,-90.07,-90.45,156.63,1030,2506,2244,240
4.5,-0.225,-2.475,2,18,0.741947268,-0.643501109,-63.31,-76.25,163.14,4544,4568,2949,243,-90.43,-90.7,144.31,1638,2309,1645,230
4.5,-0.225,-2.475,2,19,0.741947268,-0.643501109,-62.58,-73.93,188.25,4253,4518,4134,236,-90.19,-90.38,155.63,1792,2490,1658,236
4.5,-0.225,-2.475,2,20,0.741947268,-0.643501109,-63.01,-80.36,149.17,4135,3580,1910,229,-89.7,-90.02,165.5,2033,2648,1691,243
4.5,-0.225,-2.475,2,21,0.741947268,-0.643501109,-62.59,-73.65,194.21,4522,4661,4054,240,-89.95,-90.31,158,1259,2528,2189,240
4.5,-0.225,-2.475,2,22,0.741947268,-0.643501109,-62.44,-76.55,180.58,4559,4334,2609,236,-89.74,-89.94,134.3,1952,2686,1733,241
4.5,-0.225,-2.475,2,23,0.741947268,-0.643501109,-63.05,-75.47,189.13,4392,4539,3434,240,-90.03,-90.65,115.45,921,2309,2353,239
4.5,-0.225,-2.475,2,24,0.741947268,-0.643501109,-63.33,-75.75,176.54,4093,4237,3892,238,-90.6,-91.05,129.5,1256,2072,1985,229
4.5,-0.225,-2.475,2,25,0.741947268,-0.643501109,-62.95,-74.82,164.68,4372,4611,3878,243,-90.71,-91,141.19,1332,2259,1743,229
4.5,-0.225,-2.475,2,26,0.741947268,-0.643501109,-63.27,-77.65,174.58,3984,4190,2847,232,-90.5,-90.75,146.5,1837,2344,1665,241
4.5,-0.225,-2.475,2,27,0.741947268,-0.643501109,-62.48,-73.73,181.25,4425,4350,3753,228,-88.89,-89.16,136.45,1769,2729,2409,238
4.5,-0.225,-2.475,2,28,0.741947268,-0.643501109,-62.51,-72.84,192.58,4667,4622,4338,240,-90.04,-90.43,203.75,1134,2445,2229,238
4.5,-0.225,-2.475,2,29,0.741947268,-0.643501109,-62.87,-76.22,178.25,4312,4278,2787,229,-90.07,-90.5,144.25,965,2308,2297,233
4.5,-0.225,-2.475,2,30,0.741947268,-0.643501109,-62.87,-73.99,185.92,4289,4462,3838,231,-90.17,-90.46,150.25,1362,2404,1846,227
4.5,-0.225,-2.025,2,1,0.832981267,-0.732815102,-61.19,-75.48,217.05,4398,4341,2903,228,-87.86,-88.49,123.92,1526,2974,2759,236
4.5,-0.225,-2.025,2,2,0.832981267,-0.732815102,-60.68,-74.27,182.5,4493,4380,3683,233,-88.28,-88.79,174.31,2276,2789,1959,231
4.5,-0.225,-2.025,2,3,0.832981267,-0.732815102,-61.54,-77.77,165.54,3963,3973,3002,230,-88.67,-89.42,171.56,1425,2745,2256,232
4.5,-0.225,-2.025,2,4,0.832981267,-0.732815102,-60.68,-77.16,180,4638,4320,2490,241,-87.8,-88.58,190.13,1535,3042,2636,237
4.5,-0.225,-2.025,2,5,0.832981267,-0.732815102,-61.11,-77.03,134.84,4433,4315,2418,234,-88.56,-89.01,174,2320,2784,1875,236
4.5,-0.225,-2.025,2,6,0.832981267,-0.732815102,-60.62,-73.78,158.14,4361,4428,3895,231,-84.99,-86.93,206.69,2612,3307,2418,241
4.5,-0.225,-2.025,2,7,0.832981267,-0.732815102,-61.99,-75.42,165,4320,3960,3473,227,-87.66,-88.45,183.88,2193,2942,2022,227
4.5,-0.225,-2.025,2,8,0.832981267,-0.732815102,-61.7,-75.93,146.18,4240,4093,3860,239,-87.82,-88.6,187.06,1982,2993,2091,229
4.5,-0.225,-2.025,2,9,0.832981267,-0.732815102,-61.11,-75.48,136,4426,4352,3052,231,-87.13,-88.37,143.95,2627,2879,1679,228
4.5,-0.225,-2.025,2,10,0.832981267,-0.732815102,-61.55,-76.91,170,3979,4080,3351,232,-87.53,-88.45,152.8,1858,3056,2248,229
4.5,-0.225,-2.025,2,11,0.832981267,-0.732815102,-61.34,-75.84,157.18,4474,4401,2914,234,-88.23,-89.03,139.35,2455,2787,1676,236
4.5,-0.225,-2.025,2,12,0.832981267,-0.732815102,-61.28,-76.19,131.41,3895,4205,3393,228,-88.15,-89.21,131.3,1242,2626,2878,242
4.5,-0.225,-2.025,2,13,0.832981267,-0.732815102,-60.9,-76.66,171.63,4506,4119,2960,236,-88.15,-88.78,179.19,2375,2867,1811,233
4.5,-0.225,-2.025,2,14,0.832981267,-0.732815102,-60.98,-73.84,162.61,4526,4553,3834,236,-88.27,-88.88,183.88,2076,2942,1947,233
4.5,-0.225,-2.025,2,15,0.832981267,-0.732815102,-61.47,-76.61,179.92,4076,4318,3064,232,-88.04,-89.01,131.25,1138,2625,2911,236
4.5,-0.225,-2.025,2,16,0.832981267,-0.732815102,-60.83,-76.07,152.21,4390,4262,2778,229,-87.94,-88.52,190.13,2277,3042,1937,233
4.5,-0.225,-2.025,2,17,0.832981267,-0.732815102,-61.18,-76.68,148.04,4579,4145,3254,243,-88.32,-89.4,164.13,1101,2626,2470,228
4.5,-0.225,-2.025,2,18,0.832981267,-0.732815102,-61.38,-74.67,180.96,4390,4343,3340,228,-87.89,-88.53,191,2408,3056,2111,242
4.5,-0.225,-2.025,2,19,0.832981267,-0.732815102,-61.08,-76.37,190.08,4597,4562,2799,243,-87.35,-88.46,155.6,2550,3112,1884,241
4.5,-0.225,-2.025,2,20,0.832981267,-0.732815102,-60.95,-76.83,129.72,4468,4151,2675,233,-88.11,-88.8,189.75,1556,3036,2567,241
4.5,-0.225,-2.025,2,21,0.832981267,-0.732815102,-61.23,-74.06,184.21,4289,4421,3729,229,-87.64,-88.88,142.05,1068,2841,2974,242
4.5,-0.225,-2.025,2,22,0.832981267,-0.732815102,-61.21,-76.92,144.39,4467,4043,3171,239,-87.72,-88.66,151.25,1416,3025,2797,242
4.5,-0.225,-2.025,2,23,0.832981267,-0.732815102,-61.34,-76.87,176.96,3953,4247,3191,232,-88.18,-89.04,163.81,1309,2621,2645,229
4.5,-0.225,-2.025,2,24,0.832981267,-0.732815102,-61.19,-75.03,138.91,4238,4445,3656,235,-88.41,-89.09,165.44,2229,2647,1955,232
4.5,-0.225,-2.025,2,25,0.832981267,-0.732815102,-61.07,-76.06,176.29,4402,4231,2736,228,-87.37,-88.47,179.88,2421,2878,1826,227
4.5,-0.225,-2.025,2,26,0.832981267,-0.732815102,-61.33,-74.68,188.92,4401,4534,3646,237,-88.1,-88.78,150.95,2061,3019,2090,237
4.5,-0.225,-2.025,2,27,0.832981267,-0.732815102,-61.37,-75.03,144.84,4551,4635,3458,242,-84.29,-86.18,140.42,2946,3370,2243,242
4.5,-0.225,-2.025,2,28,0.832981267,-0.732815102,-61.18,-77.23,175.83,4168,4220,3369,242,-87.31,-88.57,189.13,1553,3026,2741,240
4.5,-0.225,-2.025,2,29,0.832981267,-0.732815102,-61.24,-73.95,143.72,4671,4599,3922,242,-88.54,-89.08,173.38,2131,2774,2239,242
4.5,-0.225,-2.025,2,30,0.832981267,-0.732815102,-61.21,-77.32,177.21,4321,4253,2238,230,-88.16,-88.96,143.55,1366,2871,2705,240
4.5,-0.225,-1.575,2,1,0.94200004,-0.844153986,-59.93,-75.29,101.41,4555,4462,3284,238,-81.3,-83,154.17,3185,3700,2474,237
4.5,-0.225,-1.575,2,2,0.94200004,-0.844153986,-60.18,-73.66,144.59,4730,4627,4034,243,-82.67,-85.67,205.25,1917,3284,3101,233
4.5,-0.225,-1.575,2,3,0.94200004,-0.844153986,-59.91,-74.78,122.5,4580,4410,3461,236,-81.49,-83.6,148.54,2264,3565,3375,239
4.5,-0.225,-1.575,2,4,0.94200004,-0.844153986,-60.69,-76.86,124.41,3867,3981,3346,227,-82.67,-85.98,131.38,3248,3153,1811,234
4.5,-0.225,-1.575,2,5,0.94200004,-0.844153986,-59.89,-73.09,127.17,4707,4578,4221,240,-82.35,-84.5,210.38,2895,3366,2700,237
4.5,-0.225,-1.575,2,6,0.94200004,-0.844153986,-59.97,-73.85,113.15,4559,4526,3825,236,-78.76,-80.92,161.04,3141,3865,3173,238
4.5,-0.225,-1.575,2,7,0.94200004,-0.844153986,-60.41,-73.84,108.4,4061,4336,4110,228,-82.05,-84.19,177.7,2870,3554,2594,237
4.5,-0.225,-1.575,2,8,0.94200004,-0.844153986,-60.42,-73.41,128.78,4421,4636,4308,240,-77.53,-79.52,193.5,3605,3870,3026,234
4.5,-0.225,-1.575,2,9,0.94200004,-0.844153986,-59.84,-76.35,120.81,4509,4349,2568,233,-81.72,-83.54,234.13,2617,3746,2952,240
4.5,-0.225,-1.575,2,10,0.94200004,-0.844153986,-59.67,-73.03,143.34,4594,4587,4185,237,-80.82,-83.11,178.4,3445,3568,2094,234
4.5,-0.225,-1.575,2,11,0.94200004,-0.844153986,-59.95,-75.34,151.04,4348,4229,3918,240,-82.04,-83.73,178.05,2690,3561,2674,231
4.5,-0.225,-1.575,2,12,0.94200004,-0.844153986,-60,-76.57,106.57,4319,4263,2456,227,-82.08,-83.94,185.55,2558,3711,2991,242
4.5,-0.225,-1.575,2,13,0.94200004,-0.844153986,-60.43,-77.96,113.92,3933,4101,2895,232,-79.38,-84.07,131.79,3510,3163,1909,229
4.5,-0.225,-1.575,2,14,0.94200004,-0.844153986,-60.1,-74.49,124.97,4454,4499,3403,232,-80.9,-83.08,187.15,2604,3743,2957,236
4.5,-0.225,-1.575,2,15,0.94200004,-0.844153986,-60.03,-74.39,125.14,4635,4505,3791,241,-80.76,-83.07,133.39,2581,3735,3073,238
4.5,-0.225,-1.575,2,16,0.94200004,-0.844153986,-60.18,-73.98,162.89,4505,4561,3780,236,-80.64,-82.47,177.4,3009,3548,2666,228
4.5,-0.225,-1.575,2,17,0.94200004,-0.844153986,-60.04,-75.92,134.59,4321,4307,2827,228,-82.13,-84.53,170.7,3214,3414,2474,242
4.5,-0.225,-1.575,2,18,0.94200004,-0.844153986,-60.28,-73.08,194.42,4584,4666,4262,240,-81.13,-83,183.8,2690,3676,2775,231
4.5,-0.225,-1.575,2,19,0.94200004,-0.844153986,-59.72,-73.72,117.52,4628,4701,4031,243,-82.23,-85.2,210.63,2208,3370,3117,238
4.5,-0.225,-1.575,2,20,0.94200004,-0.844153986,-60.74,-75.42,119.03,3939,4285,3928,234,-80.8,-82.63,181.3,2655,3626,3042,232
4.5,-0.225,-1.575,2,21,0.94200004,-0.844153986,-60.06,-75.17,123.44,4569,4444,3292,237,-80.88,-82.6,238.38,3063,3814,2720,239
4.5,-0.225,-1.575,2,22,0.94200004,-0.844153986,-60.46,-78.26,139.21,4352,3898,2310,231,-81.05,-82.78,179.7,2990,3594,2508,228
4.5,-0.225,-1.575,2,23,0.94200004,-0.844153986,-59.87,-76.93,109.3,4627,4372,2328,238,-82.96,-85.11,209.13,2562,3346,3002,241
4.5,-0.225,-1.575,2,24,0.94200004,-0.844153986,-59.89,-74.07,105.61,4621,4647,3926,243,-82.29,-84.57,214.44,3065,3431,2344,236
4.5,-0.225,-1.575,2,25,0.94200004,-0.844153986,-61.04,-74.93,115.86,4144,4171,4211,237,-82.41,-84.66,216.31,2381,3461,2973,236
4.5,-0.225,-1.575,2,26,0.94200004,-0.844153986,-60.46,-74.11,160.75,4673,4501,3770,239,-78.19,-79.94,162.88,3064,3909,3331,233
4.5,-0.225,-1.575,2,27,0.94200004,-0.844153986,-59.89,-73.9,108.72,4404,4349,3820,230,-78.63,-79.96,163.58,3448,3926,3106,237
4.5,-0.225,-1.575,2,28,0.94200004,-0.844153986,-59.96,-75.49,107.93,4442,4317,3004,230,-81.29,-83.47,219,2126,3504,3132,227
4.5,-0.225,-1.575,2,29,0.94200004,-0.844153986,-60.87,-74.91,122.58,4003,4413,4267,240,-81.51,-84.35,217.06,1822,3473,3583,241
4.5,-0.225,-1.575,2,30,0.94200004,-0.844153986,-59.82,-75.32,188.13,4539,4515,2943,234,-81.85,-83.95,220.25,2085,3524,3071,229
4.5,-0.225,-1.125,2,1,1.071449605,-0.982793723,-59.46,-73.6,108.27,4417,4331,3910,229,-76.31,-78.83,167.08,3551,4010,3406,238
4.5,-0.225,-1.125,2,2,1.071449605,-0.982793723,-59.66,-76.98,98.11,4524,4317,2507,237,-76.51,-79.6,196.15,4063,3923,2577,239
4.5,-0.225,-1.125,2,3,1.071449605,-0.982793723,-59.14,-78.14,141.29,4372,3956,2088,229,-77.71,-80.59,152.63,3779,3663,2878,239
4.5,-0.225,-1.125,2,4,1.071449605,-0.982793723,-59.69,-73.62,105.91,4441,4660,4273,242,-77.89,-80.44,227.19,3511,3635,3241,238
4.5,-0.225,-1.125,2,5,1.071449605,-0.982793723,-59.65,-75.37,94.48,4543,4535,3227,239,-76.22,-79.33,251.13,3939,4018,2633,237
4.5,-0.225,-1.125,2,6,1.071449605,-0.982793723,-59.41,-77.5,119.08,4622,4287,2355,241,-77.1,-79.49,245.5,3098,3928,3444,233
4.5,-0.225,-1.125,2,7,1.071449605,-0.982793723,-59.95,-75.25,107.02,4530,4281,3387,235,-76.75,-79.46,202.15,3064,4043,3445,235
4.5,-0.225,-1.125,2,8,1.071449605,-0.982793723,-59.47,-77.37,101.68,4043,4067,3075,232,-78.23,-80.66,147.13,3394,3531,2932,228
4.5,-0.225,-1.125,2,9,1.071449605,-0.982793723,-59.62,-73.21,90.9,4499,4363,4203,233,-76.91,-79.33,204.2,3629,4084,3121,240
4.5,-0.225,-1.125,2,10,1.071449605,-0.982793723,-58.7,-75.09,97.55,4496,4292,3307,232,-76.47,-78.92,196.3,3657,3926,2936,230
4.5,-0.225,-1.125,2,11,1.071449605,-0.982793723,-59.58,-73.84,164.96,4506,4619,3844,237,-77.51,-80.16,147.88,3020,3549,3468,228
4.5,-0.225,-1.125,2,12,1.071449605,-0.982793723,-59.66,-78.94,105.45,4185,4218,2529,243,-76.67,-79.54,252.75,4001,4044,2641,241
4.5,-0.225,-1.125,2,13,1.071449605,-0.982793723,-59.91,-74.48,149.07,4506,4174,4305,242,-77.34,-80.83,195.85,3364,3917,2801,236
4.5,-0.225,-1.125,2,14,1.071449605,-0.982793723,-59.75,-75.48,100.05,4070,4402,3743,236,-77.38,-80.97,226.63,3922,3626,2435,237
4.5,-0.225,-1.125,2,15,1.071449605,-0.982793723,-59.17,-74.67,99.8,4328,4391,3548,231,-77.09,-79.84,191.65,2991,3833,3607,235
4.5,-0.225,-1.125,2,16,1.071449605,-0.982793723,-59.35,-73.85,97.55,4432,4292,3816,229,-76.79,-80.21,198.7,3779,3974,2622,239
4.5,-0.225,-1.125,2,17,1.071449605,-0.982793723,-58.88,-75.55,106.5,4444,4260,2912,228,-77.14,-79.68,199.85,3183,3997,3259,234
4.5,-0.225,-1.125,2,18,1.071449605,-0.982793723,-60.2,-75.35,109.22,4232,3932,3968,233,-76.71,-79.61,199.6,4034,3992,2635,241
4.5,-0.225,-1.125,2,19,1.071449605,-0.982793723,-59.48,-77.27,110.15,4542,4406,2362,240,-76.55,-79.16,159.92,3801,3838,2759,230
4.5,-0.225,-1.125,2,20,1.071449605,-0.982793723,-59.16,-77.62,142.04,4368,3977,2305,228,-76.31,-79.22,168.96,3962,4055,2723,239
4.5,-0.225,-1.125,2,21,1.071449605,-0.982793723,-59.08,-73.99,111.35,4374,4454,3686,230,-76.14,-78.84,175.92,3191,4222,3738,243
4.5,-0.225,-1.125,2,22,1.071449605,-0.982793723,-59.98,-79.59,94.87,3961,3795,2167,227,-76.8,-79.89,158.04,3951,3793,2365,232
4.5,-0.225,-1.125,2,23,1.071449605,-0.982793723,-59.54,-74.83,101.27,4353,4456,3353,231,-76.85,-79.39,161.42,3220,3874,3385,232
4.5,-0.225,-1.125,2,24,1.071449605,-0.982793723,-59.98,-73.47,123.92,4441,4461,4096,234,-76.67,-79.76,165.04,4114,3961,2540,242
4.5,-0.225,-1.125,2,25,1.071449605,-0.982793723,-59.67,-78.18,105.4,4115,4216,2916,241,-77.6,-80.16,155.96,3156,3743,3311,232
4.5,-0.225,-1.125,2,26,1.071449605,-0.982793723,-59.33,-76.64,103.47,3969,4139,3358,231,-76,-78.45,245.06,3533,3921,3231,229
4.5,-0.225,-1.125,2,27,1.071449605,-0.982793723,-59.47,-77.94,126.47,4503,4047,2763,242,-75.78,-78.19,264.25,3576,4228,3489,240
4.5,-0.225,-1.125,2,28,1.071449605,-0.982793723,-59.9,-77.46,124.36,4540,4477,2347,243,-76.3,-78.8,192.9,3560,3858,3028,227
4.5,-0.225,-1.125,2,29,1.071449605,-0.982793723,-59.86,-74.79,101.43,4040,4463,4232,240,-77.82,-82.79,148.96,3489,3575,2103,233
4.5,-0.225,-1.125,2,30,1.071449605,-0.982793723,-59.04,-74.47,100,4448,4400,3611,233,-75.84,-78.34,207.55,3752,4151,3220,238
4.5,-0.225,-0.675,2,1,1.222025323,-1.152571997,-58.97,-75.41,58.65,4280,3988,3995,236,-71.95,-76.27,211.95,3601,4239,3843,232
4.5,-0.225,-0.675,2,2,1.222025323,-1.152571997,-58.97,-76.96,70.18,4522,4211,2399,233,-71.42,-75.06,212.4,3914,4248,3930,230
4.5,-0.225,-0.675,2,3,1.222025323,-1.152571997,-59.77,-77.52,80.62,4505,4192,2185,234,-71.88,-76.39,181.71,3967,4361,3650,239
4.5,-0.225,-0.675,2,4,1.222025323,-1.152571997,-59.19,-76.03,72.22,4392,4333,2683,229,-73.66,-77.52,133.68,4012,3743,3487,233
4.5,-0.225,-0.675,2,5,1.222025323,-1.152571997,-59.06,-73,71.25,4503,4560,4205,235,-73.26,-76.95,159.13,4025,3819,3631,233
4.5,-0.225,-0.675,2,6,1.222025323,-1.152571997,-60.38,-76.34,76.75,3997,4298,3437,234,-72.56,-76.65,264.75,4172,4236,3274,236
4.5,-0.225,-0.675,2,7,1.222025323,-1.152571997,-58.88,-74.32,72.86,4544,4663,3810,242,-71.93,-75.72,186.25,3925,4470,4032,242
4.5,-0.225,-0.675,2,8,1.222025323,-1.152571997,-59.57,-74.04,78.5,4319,4396,3613,227,-72.16,-76.23,176.75,3953,4242,3492,232
4.5,-0.225,-0.675,2,9,1.222025323,-1.152571997,-59.5,-74.55,73.38,4646,4403,3757,240,-72.97,-79.72,143.46,3728,4017,2686,236
4.5,-0.225,-0.675,2,10,1.222025323,-1.152571997,-59.23,-73.42,73.38,4392,4403,4003,230,-72.15,-76.62,155.79,4320,4362,3171,240
4.5,-0.225,-0.675,2,11,1.222025323,-1.152571997,-59.61,-77.08,72.1,4347,4326,2365,232,-71.75,-75.09,151.96,3827,4255,3891,228
4.5,-0.225,-0.675,2,12,1.222025323,-1.152571997,-58.84,-73.12,66.44,4645,4518,4158,237,-72.01,-75.3,209.95,3890,4199,3961,231
4.5,-0.225,-0.675,2,13,1.222025323,-1.152571997,-59.11,-75.78,76.54,4413,4286,2793,228,-72.92,-77.73,210.85,3896,4217,3514,243
4.5,-0.225,-0.675,2,14,1.222025323,-1.152571997,-58.92,-74.15,70.34,4628,4502,3926,241,-72.08,-77.28,150.25,4326,4207,2904,238
4.5,-0.225,-0.675,2,15,1.222025323,-1.152571997,-59.43,-76.48,83.54,4486,4344,2687,235,-72.23,-77.61,213.85,4160,4277,2933,239
4.5,-0.225,-0.675,2,16,1.222025323,-1.152571997,-58.79,-74.01,78.8,4600,4728,3824,242,-71.43,-75.13,175,4019,4200,3957,232
4.5,-0.225,-0.675,2,17,1.222025323,-1.152571997,-59.66,-76.11,78.98,4378,4423,2879,234,-72.94,-79.67,144.36,3825,4042,2594,237
4.5,-0.225,-0.675,2,18,1.222025323,-1.152571997,-60.04,-75.89,76.96,4202,4310,3078,229,-72.3,-75.96,221.3,4338,4426,3522,242
4.5,-0.225,-0.675,2,19,1.222025323,-1.152571997,-59.61,-75.62,67.75,4390,4065,3463,232,-71.74,-76.43,214.8,3913,4296,3492,234
4.5,-0.225,-0.675,2,20,1.222025323,-1.152571997,-59.58,-74.85,75.95,3838,4253,4142,231,-72.17,-76.44,154.39,3862,4323,3623,236
4.5,-0.225,-0.675,2,21,1.222025323,-1.152571997,-59.88,-75.06,66.57,4336,3994,3807,231,-72.95,-78.23,131.25,4030,3675,3079,230
4.5,-0.225,-0.675,2,22,1.222025323,-1.152571997,-59.68,-73.73,71.9,4050,4314,4138,227,-71.97,-76.6,218.65,4371,4373,3096,240
