RSS1_LoS1,RSS2_LoS1,RSS1_LoS2,RSS2_LoS2,RSS1_combined,RSS2_combined,d1,d2,room_dim_meter,theta1_true,theta2_true
5.37E-05,0.000593872,2.56E-05,8.10E-06,0.0000704,0.000601382,0.948683297,7.106335255,8.000000052,1.249045772,-1.528567925
9.96E-05,0.001640439,2.48E-05,7.86E-06,0.000111167,0.001640273,0.761577311,7.306161747,7.999999964,1.165904541,-1.529723548
0.000267031,0.006268589,2.41E-05,7.64E-06,0.000247957,0.006263424,0.58309519,7.505997664,8.000000063,1.030376827,-1.53081764
0.000902945,0.020116524,2.34E-05,7.44E-06,0.000903186,0.020123905,0.424264069,7.705841999,8.000000059,0.785398163,-1.531854984
0.004657133,0.115369971,2.27E-05,7.24E-06,0.004641913,0.115372386,0.316227766,7.905694232,8.000000082,0.321750554,-1.532839882
0.120747006,0.00582428,2.21E-05,7.05E-06,0.120725155,0.005820201,0.316227766,8.105553669,8.000000017,-0.321750554,-1.533776211
0.019282826,0.000939754,2.15E-05,6.88E-06,0.019275545,0.000946031,0.424264069,8.305419852,7.999999935,-0.785398163,-1.534667476
0.007069922,0.00036128,2.09E-05,6.71E-06,0.007054589,0.000361831,0.58309519,8.505292421,7.99999995,-1.030376827,-1.535516853
0.00215619,0.000167735,2.03E-05,6.55E-06,0.002174936,0.000169659,0.761577311,8.705170929,8.000000051,-1.165904541,-1.536327226
0.000896567,9.95E-05,1.98E-05,6.39E-06,0.000893478,0.0000931,0.948683297,8.905054626,7.999999883,-1.249045772,-1.537101219
0.000485282,7.02E-05,1.94E-05,6.25E-06,0.000465949,0.0000676,1.140175427,9.104943662,7.999999948,-1.304544278,-1.537841229
0.000315398,5.48E-05,1.89E-05,6.11E-06,0.000307099,0.0000573,1.334166408,9.304837348,7.999999895,-1.343997479,-1.538549444
0.000229824,4.53E-05,1.85E-05,5.97E-06,0.000235727,0.0000505,1.529705854,9.504735569,7.999999907,-1.373400767,-1.53922787
0.000180011,3.89E-05,1.80E-05,5.84E-06,0.000194184,0.0000447,1.726267652,9.704637994,7.999999926,-1.396124128,-1.539878347
0.000147915,3.40E-05,1.76E-05,5.72E-06,0.0001651,0.0000396,1.923538408,9.904544452,8.000000039,-1.41419445,-1.540502567
0.000125362,3.03E-05,1.73E-05,5.60E-06,0.000142504,0.0000352,2.121320341,10.1044544,7.999999939,-1.428899272,-1.541102087
0.000108819,2.74E-05,1.69E-05,5.49E-06,0.00012443,0.0000314,2.319482707,10.3043679,7.999999888,-1.44109379,-1.541678345
9.61E-05,2.49E-05,1.65E-05,5.38E-06,0.000109589,0.0000282,2.517935667,10.50428486,8.000000015,-1.451367401,-1.542232669
8.60E-05,2.29E-05,1.62E-05,5.28E-06,0.0000972,0.0000254,2.716615551,10.70420484,8.000000049,-1.460139106,-1.542766287
7.77E-05,2.12E-05,1.59E-05,5.18E-06,0.0000867,0.000023,2.91547594,10.90412785,8.000000199,-1.467714718,-1.543280338
7.10E-05,1.97E-05,1.56E-05,5.08E-06,0.000078,0.0000209,3.114482313,11.10405348,8.000000153,-1.474322552,-1.543775878
6.53E-05,1.84E-05,1.53E-05,4.99E-06,0.0000705,0.0000191,3.31360832,11.30398158,7.999999966,-1.48013644,-1.544253889
6.05E-05,1.72E-05,1.50E-05,4.90E-06,0.0000641,0.0000175,3.512833609,11.5039126,8.000000227,-1.485291033,-1.544715286
5.63E-05,1.62E-05,1.47E-05,4.81E-06,0.0000585,0.0000161,3.712142255,11.7038454,7.999999862,-1.489892228,-1.545160918
5.26E-05,1.53E-05,1.44E-05,4.73E-06,0.0000536,0.0000149,3.911521467,11.90378069,7.999999754,-1.494024436,-1.545591581
1.27E-05,4.86E-05,5.85E-05,1.53E-05,0.0000592,0.0000636,3.931920663,4.130375278,8.000000005,1.443286769,-1.449444326
1.33E-05,5.18E-05,5.46E-05,1.45E-05,0.0000485,0.000039,3.733630945,4.328972162,8.000000002,1.436474885,-1.455037109
1.40E-05,5.56E-05,5.12E-05,1.38E-05,0.0000645,0.0000639,3.535533901,4.527692585,8.000000011,1.428899272,-1.460139106
1.47E-05,6.00E-05,4.81E-05,1.32E-05,0.0000341,0.0000621,3.337663858,4.726520928,8.000000013,1.420424899,-1.464811969
1.55E-05,6.52E-05,4.54E-05,1.26E-05,0.0000568,0.000059,3.140063701,4.925444141,8.000000006,1.410883204,-1.469107475
1.64E-05,7.14E-05,4.31E-05,1.20E-05,0.0000436,0.0000824,2.942787788,5.124451167,7.999999971,1.400061115,-1.473069419
1.74E-05,7.92E-05,4.09E-05,1.15E-05,0.0000385,0.0000677,2.74590605,5.323532652,7.999999997,1.38768551,-1.476735092
1.85E-05,8.93E-05,3.90E-05,1.11E-05,0.0000538,0.0000997,2.549509757,5.522680533,8.000000025,1.373400767,-1.48013644
1.97E-05,0.00010312,3.72E-05,1.06E-05,0.0000206,0.0000948,2.353720457,5.721887801,7.999999998,1.356735643,-1.483300986
2.13E-05,0.000123668,3.55E-05,1.03E-05,0.0000567,0.000131169,2.158703315,5.921148518,7.999999981,1.337053146,-1.486252571
2.35E-05,0.000157088,3.40E-05,9.89E-06,0.0000108,0.000149989,1.964688272,6.120457486,7.999999988,1.313472612,-1.489011946
2.69E-05,0.00021696,3.27E-05,9.55E-06,0.0000593,0.000225369,1.772004514,6.319810138,8.000000014,1.284744885,-1.491597256
3.34E-05,0.000333333,3.14E-05,9.23E-06,0.0000188,0.0003241,1.581138828,6.519202445,8.000000038,1.249045772,-1.494024436
4.70E-05,0.000578726,3.02E-05,8.93E-06,0.0000617,0.000584518,1.392838828,6.718630851,8.000000038,1.203622493,-1.496307537
7.63E-05,0.001137861,2.91E-05,8.66E-06,0.000101255,0.001143353,1.208304598,6.918092198,7.999999976,1.144168834,-1.498458996
0.000140114,0.002516199,2.81E-05,8.39E-06,0.000132969,0.002514122,1.029563013,7.117583892,8.000000031,1.063697822,-1.500489863
0.000282367,0.005986501,2.71E-05,8.15E-06,0.000269951,0.005988093,0.860232527,7.31710323,7.999999978,0.950546841,-1.502409983
0.00059858,0.011781765,2.62E-05,7.91E-06,0.000624378,0.011782048,0.707106781,7.516648187,7.999999997,0.785398163,-1.504228163
0.000718016,0.008638904,2.54E-05,7.69E-06,0.00073484,0.00864364,0.583095189,7.716216661,7.999999971,0.5404195,-1.505952299
0.017432339,0.075230036,2.46E-05,7.48E-06,0.017434605,0.075229413,0.509901951,7.915806984,8.000000013,0.19739556,-1.507589495
0.077064364,0.018998031,2.39E-05,7.28E-06,0.077043639,0.018997943,0.509901951,8.115417406,7.99999998,-0.19739556,-1.509146156
0.012894423,0.000538727,2.32E-05,7.10E-06,0.012871225,0.000537166,0.583095189,8.315046652,8.00000005,-0.5404195,-1.510628076
0.011490775,0.000607552,2.26E-05,6.92E-06,0.011488854,0.000604098,0.707106781,8.514693172,7.999999989,-0.785398163,-1.512040504
0.006437756,0.000340026,2.20E-05,6.75E-06,0.006452703,0.000337822,0.860232527,8.714355948,7.999999976,-0.950546841,-1.513388212
0.002960141,0.000195056,2.14E-05,6.59E-06,0.00294295,0.00020112,1.029563013,8.914033864,7.999999986,-1.063697822,-1.514675544
0.001468175,0.000121552,2.08E-05,6.43E-06,0.001484478,0.000117036,1.208304598,9.113725879,7.999999966,-1.144168834,-1.515906464
0.000817269,8.31E-05,2.03E-05,6.28E-06,0.000797177,0.0000816,1.392838828,9.313431076,7.999999914,-1.203622493,-1.517084597
0.000507679,6.18E-05,1.98E-05,6.14E-06,0.000509413,0.0000677,1.581138828,9.513148762,7.999999969,-1.249045772,-1.518213265
0.000346235,4.90E-05,1.93E-05,6.01E-06,0.000365443,0.0000527,1.772004514,9.712878079,8.00000003,-1.284744885,-1.519295516
0.000254253,4.07E-05,1.89E-05,5.88E-06,0.000264625,0.000039,1.964688272,9.912618265,8.000000042,-1.313472612,-1.520334153
0.000197817,3.50E-05,1.84E-05,5.76E-06,0.000192001,0.0000297,2.158703315,10.11236862,7.999999955,-1.337053146,-1.521331758
0.000160751,3.08E-05,1.80E-05,5.64E-06,0.000144707,0.0000254,2.353720457,10.31212888,8.000000101,-1.356735643,-1.522290715
0.000134951,2.76E-05,1.76E-05,5.52E-06,0.000117723,0.0000242,2.549509757,10.51189813,8.000000109,-1.373400767,-1.523213224
0.000116141,2.50E-05,1.72E-05,5.41E-06,0.000103982,0.0000242,2.74590605,10.71167593,8.000000051,-1.38768551,-1.524101323
0.000101757,2.29E-05,1.69E-05,5.31E-06,0.0000969,0.0000243,2.942787788,10.91146188,8.000000022,-1.400061115,-1.524956901
9.07E-05,2.12E-05,1.65E-05,5.21E-06,0.0000926,0.0000241,3.140063701,11.11125555,7.999999988,-1.410883204,-1.525781711
8.17E-05,1.97E-05,1.62E-05,5.11E-06,0.0000889,0.0000236,3.337663858,11.31105644,7.999999898,-1.420424899,-1.526577382
7.43E-05,1.84E-05,1.58E-05,5.02E-06,0.0000851,0.0000229,3.535533901,11.51086433,7.999999902,-1.428899272,-1.527345431
6.81E-05,1.72E-05,1.55E-05,4.93E-06,0.0000812,0.000022,3.733630945,11.71067888,7.999999988,-1.436474885,-1.528087271
6.30E-05,1.62E-05,1.52E-05,4.84E-06,0.0000773,0.0000211,3.931920663,11.91049969,8.000000108,-1.443286769,-1.52880422
1.21E-05,5.37E-05,7.10E-05,1.63E-05,0.0000718,0.0000672,3.962322562,4.159326874,8.000000016,1.39320016,-1.401695101
1.27E-05,5.81E-05,6.54E-05,1.53E-05,0.0000642,0.0000449,3.765634079,4.356604172,7.999999992,1.383817057,-1.409421216
1.32E-05,6.33E-05,6.06E-05,1.45E-05,0.0000668,0.0000773,3.56931366,4.554119019,8.000000005,1.373400767,-1.416477551
1.39E-05,6.98E-05,5.64E-05,1.38E-05,0.0000506,0.0000563,3.373425559,4.751841763,8.000000015,1.361773384,-1.422946962
1.46E-05,7.84E-05,5.28E-05,1.32E-05,0.0000628,0.0000915,3.178049718,4.949747462,7.999999995,1.348714425,-1.428899272
1.55E-05,8.99E-05,4.96E-05,1.26E-05,0.0000413,0.0000775,2.98328678,5.147815056,7.999999987,1.333947566,-1.434393722
1.66E-05,0.000106394,4.68E-05,1.20E-05,0.0000584,0.000118032,2.78926514,5.346026569,8.000000011,1.317122231,-1.439480888
1.81E-05,0.000130779,4.43E-05,1.15E-05,0.0000394,0.000120884,2.596151,5.544366531,8.000000024,1.297787624,-1.4442042
2.04E-05,0.000169229,4.20E-05,1.11E-05,0.0000494,0.000176178,2.404163059,5.742821601,7.999999998,1.27535549,-1.448601156
2.42E-05,0.000231659,4.00E-05,1.07E-05,0.0000538,0.000231231,2.213594359,5.941380292,7.999999978,1.249045772,-1.452704298
3.06E-05,0.00033746,3.81E-05,1.03E-05,0.0000167,0.000330414,2.024845673,6.140032582,8.000000009,1.217805939,-1.456541999
4.17E-05,0.000523669,3.64E-05,9.90E-06,0.0000746,0.000532999,1.838477631,6.338769618,8.000000021,1.180189283,-1.460139106
6.10E-05,0.000866149,3.48E-05,9.56E-06,0.0000823,0.000869493,1.655294536,6.537583643,7.999999992,1.134169167,-1.463517471
9.47E-05,0.001520599,3.34E-05,9.25E-06,0.0000756,0.001515361,1.476482306,6.736467938,8.000000021,1.076854958,-1.466696389
0.000154185,0.002800833,3.21E-05,8.95E-06,0.000124664,0.002795175,1.30384048,6.93541635,7.999999995,1.004067109,-1.469692955
0.000260497,0.005180449,3.09E-05,8.67E-06,0.000246629,0.005184864,1.140175425,7.134423626,8.000000033,0.909753158,-1.472522374
0.000445655,0.008259025,2.98E-05,8.41E-06,0.000473679,0.008254327,0.989949493,7.333484837,7.999999989,0.785398163,-1.475198208
0.000629613,0.004719839,2.87E-05,8.16E-06,0.00064967,0.004714525,0.860232527,7.532595828,7.999999994,0.620249486,-1.477732598
0.001514729,0.026119943,2.77E-05,7.93E-06,0.00152407,0.026112092,0.76157731,7.731752747,8.000000035,0.404891786,-1.48013644
0.0211588,0.053609201,2.68E-05,7.71E-06,0.021178492,0.053609218,0.707106781,7.930952055,8.000000032,0.141897055,-1.482419541
0.054437291,0.02247809,2.60E-05,7.50E-06,0.054413388,0.022482079,0.707106781,8.130190638,7.999999988,-0.141897055,-1.484590753
0.029326146,0.001970832,2.52E-05,7.30E-06,0.029336003,0.001973784,0.76157731,8.329465743,7.999999974,-0.404891786,-1.486658086
0.004233236,0.000539079,2.44E-05,7.12E-06,0.004209029,0.000535219,0.860232527,8.528774779,7.999999955,-0.620249486,-1.488628804
0.008109847,0.000447421,2.37E-05,6.94E-06,0.008110069,0.00045068,0.989949493,8.728115543,8.000000054,-0.785398163,-1.490509512
0.00545776,0.000297086,2.30E-05,6.77E-06,0.005438589,0.000301606,1.140175425,8.92748563,7.999999982,-0.909753158,-1.492306224
0.003145227,0.000196156,2.24E-05,6.61E-06,0.003146169,0.000191279,1.30384048,9.126883424,8.000000058,-1.004067109,-1.494024436
0.001821966,0.000133338,2.18E-05,6.45E-06,0.001836976,0.0001362,1.476482306,9.326306893,8.000000014,-1.076854958,-1.495669171
0.001108702,9.47E-05,2.12E-05,6.31E-06,0.001095909,0.0000902,1.655294536,9.525754524,7.99999996,-1.134169167,-1.497245036
0.000715868,7.06E-05,2.06E-05,6.17E-06,0.00071466,0.0000767,1.838477631,9.725224878,7.999999945,-1.180189283,-1.498756261
0.000490211,5.51E-05,2.01E-05,6.03E-06,0.000509381,0.0000553,2.024845673,9.924716624,8.000000003,-1.217805939,-1.500206737
0.000354026,4.48E-05,1.96E-05,5.90E-06,0.00034759,0.0000389,2.213594359,10.12422834,7.999999978,-1.249045772,-1.501600048
0.000267983,3.76E-05,1.92E-05,5.78E-06,0.000249048,0.0000358,2.404163059,10.32375901,8.000000002,-1.27535549,-1.502939504
0.000210986,3.25E-05,1.87E-05,5.66E-06,0.000206738,0.0000362,2.596151,10.52330746,7.999999992,-1.297787624,-1.504228163
0.000172064,2.87E-05,1.83E-05,5.55E-06,0.00018456,0.0000342,2.78926514,10.72287272,7.999999967,-1.317122231,-1.505468857
0.000144064,2.57E-05,1.79E-05,5.44E-06,0.00016195,0.0000299,2.98328678,10.92245397,8.000000031,-1.333947566,-1.506664212
0.000123487,2.34E-05,1.75E-05,5.33E-06,0.00013694,0.0000246,3.178049718,11.12205011,7.999999938,-1.348714425,-1.507816664
0.000107696,2.14E-05,1.71E-05,5.23E-06,0.000112077,0.0000197,3.373425559,11.32166067,8.000000014,-1.361773384,-1.508928481
9.55E-05,1.98E-05,1.68E-05,5.13E-06,0.0000905,0.0000158,3.56931366,11.52128467,8.000000019,-1.373400767,-1.510001771
8.57E-05,1.85E-05,1.64E-05,5.04E-06,0.0000736,0.0000135,3.765634079,11.72092139,7.999999922,-1.383817057,-1.5110385
7.76E-05,1.73E-05,1.61E-05,4.95E-06,0.000062,0.0000126,3.962322562,11.92057044,7.999999973,-1.39320016,-1.512040504
1.16E-05,6.33E-05,8.97E-05,1.75E-05,0.0000893,0.0000707,4.002499224,4.197618363,7.999999995,1.343997479,-1.354711354
1.22E-05,7.06E-05,8.10E-05,1.64E-05,0.0000869,0.0000733,3.807886548,4.393176532,8,1.332187004,-1.364472433
1.28E-05,8.04E-05,7.39E-05,1.55E-05,0.0000651,0.0000749,3.613862199,4.589117563,8,1.319106355,-1.373400767
1.37E-05,9.37E-05,6.79E-05,1.46E-05,0.000081,0.00010565,3.42052628,4.785394453,8.000000012,1.304544278,-1.381597305
1.49E-05,0.000112109,6.28E-05,1.39E-05,0.0000482,0.0000983,3.228002475,4.981967488,8.000000002,1.288241374,-1.389147497
1.65E-05,0.000138601,5.83E-05,1.32E-05,0.0000708,0.000150099,3.036445286,5.178802957,8.000000002,1.269876092,-1.396124128
1.90E-05,0.000177472,5.45E-05,1.26E-05,0.0000572,0.000174705,2.846049891,5.375872024,7.999999998,1.249045772,-1.402589555
2.27E-05,0.000235693,5.11E-05,1.20E-05,0.0000367,0.00022823,2.65706605,5.573149906,7.999999987,1.225240746,-1.408597493
2.84E-05,0.000325891,4.82E-05,1.15E-05,0.0000751,0.000337006,2.469817807,5.770615225,8.000000007,1.197808605,-1.41419445
3.72E-05,0.000468082,4.55E-05,1.11E-05,0.0000636,0.000469719,2.284731934,5.968249322,8,1.165904541,-1.419420883
5.06E-05,0.000697945,4.31E-05,1.07E-05,0.0000145,0.000687965,2.102379605,6.166035987,7.999999984,1.128422104,-1.424312148
7.14E-05,0.001079811,4.09E-05,1.03E-05,0.0000519,0.001070941,1.923538406,6.363961022,7.999999991,1.083897095,-1.428899272
0.000103703,0.001722793,3.90E-05,9.90E-06,0.000100662,0.001715724,1.74928557,6.562011871,7.999999986,1.030376827,-1.43320959
0.000154341,0.00279712,3.72E-05,9.56E-06,0.000139137,0.002787692,1.58113883,6.760177527,8.000000014,0.965251663,-1.437267278
0.000233867,0.004460331,3.56E-05,9.24E-06,0.000200086,0.004460813,1.421267041,6.958448122,8.00000002,0.885066816,-1.44109379
0.000354559,0.006346071,3.42E-05,8.94E-06,0.00038873,0.006343068,1.272792206,7.156814949,8.000000015,0.785398163,-1.444708232
0.000485824,0.005708308,3.28E-05,8.67E-06,0.000493198,0.00570971,1.140175425,7.355270202,7.999999983,0.661043169,-1.448127671
9.65E-05,0.0055221,3.15E-05,8.41E-06,0.000127956,0.005529506,1.029563014,7.553807001,8.000000013,0.507098504,-1.451367401
0.004249649,0.030101698,3.04E-05,8.16E-06,0.004233706,0.030104287,0.948683298,7.752419005,8.000000027,0.321750554,-1.454441162
0.021014013,0.041234549,2.93E-05,7.93E-06,0.021041177,0.041239742,0.905538514,7.951100554,8.000000001,0.110657221,-1.457361335
0.041669219,0.022043219,2.83E-05,7.71E-06,0.041642547,0.02205092,0.905538514,8.149846652,8.000000028,-0.110657221,-1.460139106
0.032433955,0.004843895,2.73E-05,7.51E-06,0.032454426,0.004845473,0.948683298,8.348652579,7.999999993,-0.321750554,-1.462784602
0.00789235,0.00018414,2.64E-05,7.31E-06,0.007910756,0.000187558,1.029563014,8.547514237,7.999999979,-0.507098504,-1.465307018
0.0051499,0.00043179,2.56E-05,7.12E-06,0.005145069,0.000438882,1.140175425,8.746427819,7.999999977,-0.661043169,-1.467714718
0.006254011,0.000353817,2.48E-05,6.94E-06,0.006267689,0.000348117,1.272792206,8.9453899,8.000000026,-0.785398163,-1.470015328
0.004644884,0.000258371,2.41E-05,6.78E-06,0.004668903,0.000251656,1.421267041,9.144397177,7.999999985,-0.885066816,-1.472215813
0.003061958,0.000186476,2.34E-05,6.61E-06,0.003082115,0.000184194,1.58113883,9.343446939,8.000000038,-0.965251663,-1.474322552
0.001982165,0.000135931,2.28E-05,6.46E-06,0.001966319,0.000142229,1.74928557,9.54253631,7.999999958,-1.030376827,-1.476341391
0.001306965,0.000101218,2.21E-05,6.31E-06,0.0013141,0.0000949,1.923538406,9.741663136,8.000000034,-1.083897095,-1.478277706
0.000889546,7.74E-05,2.15E-05,6.17E-06,0.000879064,0.000083,2.102379605,9.94082496,8.000000044,-1.128422104,-1.48013644
0.000627953,6.10E-05,2.10E-05,6.04E-06,0.000647659,0.0000599,2.284731934,10.14001973,8.000000004,-1.165904541,-1.481922152
0.000459367,4.95E-05,2.05E-05,5.91E-06,0.000444208,0.0000446,2.469817807,10.33924559,7.999999969,-1.197808605,-1.483639052
0.00034758,4.12E-05,2.00E-05,5.79E-06,0.000337899,0.0000449,2.65706605,10.53850083,7.999999989,-1.225240746,-1.485291033
0.000271727,3.51E-05,1.95E-05,5.67E-06,0.000288159,0.0000402,2.846049891,10.73778377,8.000000017,-1.249045772,-1.4868817
0.000218344,3.06E-05,1.90E-05,5.56E-06,0.000232825,0.0000302,3.036445286,10.93709282,7.999999975,-1.269876092,-1.488414396
0.000179855,2.71E-05,1.86E-05,5.45E-06,0.000174945,0.000022,3.228002475,11.13642677,8.000000058,-1.288241374,-1.489892228
0.000151473,2.43E-05,1.82E-05,5.34E-06,0.000133877,0.0000202,3.42052628,11.33578402,7.999999966,-1.304544278,-1.491318082
0.000129977,2.21E-05,1.78E-05,5.24E-06,0.000116551,0.0000221,3.613862199,11.53516362,7.99999999,-1.319106355,-1.492694649
0.000113274,2.03E-05,1.74E-05,5.14E-06,0.000112899,0.0000237,3.807886548,11.7345644,8.000000076,-1.332187004,-1.494024436
0.000100223,1.88E-05,1.70E-05,5.05E-06,0.00011099,0.0000237,4.002499224,11.93398511,8.000000021,-1.343997479,-1.495309782
1.17E-05,8.36E-05,0.000117966,1.94E-05,0.000114938,0.000079,4.052159913,4.244997063,8.000000003,1.295886485,-1.308676486
1.27E-05,9.80E-05,0.000104413,1.80E-05,0.000116709,0.000115638,3.860051816,4.438468201,8,1.281820917,-1.320353237
1.39E-05,0.00011726,9.33E-05,1.68E-05,0.0000841,0.000106782,3.66878727,4.63249393,8.000000006,1.266285444,-1.331053218
1.56E-05,0.000143816,8.43E-05,1.57E-05,0.0000805,0.00013858,3.478505422,4.827007361,8.000000002,1.249045772,-1.340891899
1.81E-05,0.000180726,7.68E-05,1.48E-05,0.0000948,0.000195548,3.289376838,5.02195181,7.999999995,1.229817373,-1.349967557
2.15E-05,0.000233139,7.04E-05,1.40E-05,0.0000679,0.000231118,3.101612488,5.217278977,7.999999997,1.20825209,-1.358364306
2.64E-05,0.000308842,6.49E-05,1.33E-05,0.0000411,0.000295841,2.915475947,5.412947442,8,1.183920609,-1.366154517
3.33E-05,0.000419214,6.03E-05,1.27E-05,0.0000752,0.000419737,2.731300055,5.608921466,7.999999999,1.156289452,-1.373400767
4.32E-05,0.000584068,5.62E-05,1.21E-05,0.0000991,0.000594974,2.549509758,5.805170113,8.000000005,1.124690778,-1.380157421
5.73E-05,0.000833882,5.27E-05,1.16E-05,0.000103149,0.000845075,2.370653919,6.001666439,8.000000005,1.088283032,-1.386471918
7.75E-05,0.001216681,4.95E-05,1.11E-05,0.000108362,0.001226452,2.195449839,6.198386872,7.999999984,1.046000555,-1.392385827
0.000106669,0.001802724,4.67E-05,1.07E-05,0.000138146,0.001813336,2.024845674,6.395310782,8.000000001,0.996491497,-1.39793572
0.000148914,0.002679305,4.42E-05,1.03E-05,0.000192971,0.002684146,1.860107524,6.592419891,8.000000002,0.938047492,-1.403153889
0.000209808,0.003883408,4.20E-05,9.91E-06,0.000205475,0.00387369,1.702938636,6.789698072,7.999999992,0.868539395,-1.408068952
0.000294326,0.005152313,3.99E-05,9.56E-06,0.000305669,0.005159587,1.555634918,6.987131042,8.000000013,0.785398163,-1.412706356
0.000387258,0.005222523,3.81E-05,9.24E-06,0.000351993,0.005231751,1.42126704,7.184705991,8.000000012,0.685729511,-1.417088798
0.000313441,0.001162372,3.64E-05,8.95E-06,0.000299812,0.001156385,1.303840481,7.382411534,8.000000004,0.566729218,-1.421236587
0.000889341,0.012137074,3.49E-05,8.67E-06,0.000889004,0.01212864,1.208304597,7.580237452,7.999999988,0.426627493,-1.425167946
0.006342854,0.029042285,3.34E-05,8.41E-06,0.006366051,0.029046598,1.140175425,7.778174583,7.99999999,0.266252049,-1.428899272
0.019717455,0.033382565,3.21E-05,8.16E-06,0.019702381,0.033389696,1.104536102,7.976214663,8.000000022,0.090659887,-1.432445357
0.033630974,0.020522805,3.09E-05,7.93E-06,0.033635585,0.020523923,1.104536102,8.174350131,8.000000004,-0.090659887,-1.435819577
0.030727335,0.006988607,2.98E-05,7.71E-06,0.03069888,0.006983036,1.140175425,8.372574256,7.99999998,-0.266252049,-1.43903406
0.014164143,0.001172651,2.88E-05,7.50E-06,0.014138545,0.001168004,1.208304597,8.570880967,8.000000033,-0.426627493,-1.442099826
0.002209157,0.000230927,2.78E-05,7.31E-06,0.002235611,0.000237324,1.303840481,8.769264505,7.999999997,-0.566729218,-1.445026906
0.004834399,0.000350928,2.69E-05,7.12E-06,0.004860734,0.000348141,1.42126704,8.967719872,7.999999983,-0.685729511,-1.447824457
0.005089225,0.000292588,2.60E-05,6.94E-06,0.005063276,0.000299055,1.555634918,9.166242425,8.000000012,-0.785398163,-1.45050085
0.004014183,0.000226924,2.52E-05,6.77E-06,0.004004471,0.000230802,1.702938636,9.364827815,8.000000001,-0.868539395,-1.453063752
0.002886068,0.000173789,2.45E-05,6.61E-06,0.002869618,0.000180226,1.860107524,9.563472187,8.000000014,-0.938047492,-1.455520201
0.002022038,0.000133412,2.38E-05,6.46E-06,0.002002394,0.000133941,2.024845674,9.762171886,7.999999995,-0.996491497,-1.457876666
0.001421784,0.0001035,2.31E-05,6.32E-06,0.001443951,0.0000997,2.195449839,9.960923686,8.000000035,-1.046000555,-1.460139106
0.001016061,8.15E-05,2.25E-05,6.18E-06,0.000996639,0.0000856,2.370653919,10.15972438,7.999999973,-1.088283032,-1.462313015
0.000742396,6.54E-05,2.18E-05,6.04E-06,0.000763627,0.0000643,2.549509758,10.35857132,7.999999989,-1.124690778,-1.464403472
0.000555789,5.36E-05,2.13E-05,5.92E-06,0.000536679,0.0000505,2.731300055,10.55746183,8.000000016,-1.156289452,-1.466415174
0.00042656,4.47E-05,2.07E-05,5.79E-06,0.000429267,0.0000504,2.915475947,10.75639342,7.999999973,-1.183920609,-1.468352473
0.000334879,3.80E-05,2.02E-05,5.67E-06,0.000353675,0.0000384,3.101612488,10.95536395,7.999999962,-1.20825209,-1.470219409
0.000268871,3.29E-05,1.97E-05,5.56E-06,0.000260943,0.0000273,3.289376838,11.15437137,8.000000033,-1.229817373,-1.472019735
0.00022046,2.89E-05,1.93E-05,5.45E-06,0.000202233,0.0000282,3.478505422,11.35341361,8.000000031,-1.249045772,-1.473756941
0.000184085,2.57E-05,1.88E-05,5.35E-06,0.000185575,0.0000303,3.66878727,11.55248892,8.000000006,-1.266285444,-1.47543428
0.000156409,2.32E-05,1.84E-05,5.25E-06,0.000173539,0.000028,3.860051816,11.75159561,7.999999971,-1.281820917,-1.477054785
0.000134793,2.12E-05,1.80E-05,5.15E-06,0.000149674,0.0000223,4.052159913,11.95073216,7.99999997,-1.295886485,-1.478621289
1.33E-05,0.00012089,0.000159063,2.22E-05,0.000151732,0.000102608,4.110960953,4.301162637,7.999999998,1.249045772,-1.263750595
1.50E-05,0.000146391,0.000138184,2.03E-05,0.000149194,0.000155462,3.921734315,4.492215483,7.999999999,1.232918139,-1.277207339
1.73E-05,0.000180576,0.000121399,1.87E-05,0.00013616,0.000198957,3.733630936,4.684015373,7.999999997,1.215160442,-1.289564125
2.04E-05,0.000226796,0.000107794,1.74E-05,0.00010356,0.000229049,3.546829571,4.876474139,8.000000004,1.195525504,-1.300947171
2.45E-05,0.000290226,9.65E-05,1.62E-05,0.0000722,0.000276219,3.361547266,5.069516735,7.999999996,1.173716882,-1.311464582
3.01E-05,0.000378564,8.72E-05,1.52E-05,0.0000736,0.000365052,3.178049717,5.263078939,7.999999993,1.14937712,-1.321209401
3.76E-05,0.000502132,7.94E-05,1.43E-05,0.000094,0.000497324,2.996664814,5.457105463,8.000000005,1.122072983,-1.330262079
4.78E-05,0.000678376,7.28E-05,1.35E-05,0.000111055,0.000679868,2.817800562,5.651548467,8.000000008,1.091277035,-1.338692489
6.16E-05,0.000930777,6.71E-05,1.29E-05,0.000123022,0.000933239,2.641968964,5.846366401,8.00000001,1.056345014,-1.346561576
8.05E-05,0.001293751,6.22E-05,1.23E-05,0.000131469,0.001291392,2.469817809,6.041522983,7.999999998,1.016488831,-1.353922711
0.00010619,0.001810647,5.79E-05,1.17E-05,0.000121425,0.001799854,2.302172885,6.236986454,8,0.970746113,-1.360822814
0.000141441,0.002523775,5.42E-05,1.12E-05,0.000088,0.002521136,2.140093457,6.432728829,8.000000016,0.917949696,-1.367303282
0.000189106,0.003424994,5.09E-05,1.07E-05,0.00022346,0.003431968,1.984943324,6.628725369,8.000000001,0.856705628,-1.373400767
