sample_id,split,domain_id,is_labeled,rss1_combined_dbm,rss2_combined_dbm,delta_db,sum_db,log_ratio,c1_dbm,c2_dbm,rss_a_p1_dbm,rss_b_p1_dbm,rss_a_p2_dbm,rss_b_p2_dbm,theta1_rad,theta2_rad,d1_m,d2_m,room_dim_m,mask_4rss_is_gt
5287,train,0,1,-2.4656173006722875,2.6391004918318113,5.104717792504099,0.17348319115952382,1.1754047092961408,-2.4656173006722875,2.6391004918318113,-8.764456095915342,2.7326269654947204,-2.7178342800176045,-13.925449767853316,0.700854408,-1.027606751,4.186884283,6.191122682,8.000000006,1
5288,train,0,1,-3.4653566844525123,2.5257222585205286,5.991078942973041,-0.9396344259319838,1.3794969065040248,-3.4653566844525123,2.5257222585205286,-8.599006751492055,2.4367636450640786,-3.2356430071798474,-14.294570601181025,0.663202993,-1.0438531,4.060788102,6.363175312,8.000000006,1
5289,train,0,1,-2.638800998899457,1.5678955188158459,4.206696517715303,-1.0709054800836113,0.968627669244122,-2.638800998899457,1.5678955188158459,-8.780070621452273,1.5970822581094941,-3.7440565786977356,-14.659738939438649,0.62319933,-1.0592402,3.940812099,6.536818803,8.000000006,1
5290,train,0,1,-4.734513810900148,-0.6477647857906765,4.086749025109471,-5.382278596690824,0.9410087384025017,-4.734513810900148,-0.6477647857906765,-9.791748336775598,-0.4920739127139242,-4.242511688279364,-15.030703519267853,0.580756354,-1.073827722,3.827531843,6.711929679,8.000000003,1
5291,train,0,1,-5.224591300625265,-5.176052613672663,0.048538686952602106,-10.400643914297929,0.011176445701056642,-5.224591300625265,-5.176052613672663,-14.329736338409395,-4.920591659559293,-4.730704317550237,-15.37602002101044,0.535811238,-1.087670662,3.721558813,6.88839604,8.0,1
5292,train,0,1,-3.9585822118515996,1.4519578436072051,5.410540055458805,-2.5066243682443945,1.2458228876746622,-3.9585822118515996,1.4519578436072051,-9.924100983914078,1.393078339159006,-5.206205047602288,-15.718652059712113,0.488333951,-1.100819688,3.623534186,7.066116326,7.999999994,1
5293,train,0,1,-2.86249126263559,4.8144176851238045,7.676908947759395,1.9519264224882145,1.7676736103383388,-2.86249126263559,4.8144176851238045,-4.4983159595447715,4.787424862652265,-5.669537929292948,-16.05548319173784,0.43833656,-1.113321479,3.53411941,7.244998276,8.000000002,1
5294,train,0,1,-2.636194354279742,6.940747726702179,9.576942080981922,4.304553372422437,2.2051724072136345,-2.636194354279742,6.940747726702179,-1.0563353105993283,6.9607571061287885,-6.120783107399106,-16.36388020107856,0.385882669,-1.12521904,3.453983207,7.424957915,8.000000001,1
5295,train,0,1,2.2306142918837684,8.506521768299741,6.2759074764159735,10.73713606018351,1.44508110002053,2.2306142918837684,8.506521768299741,1.6454973098050116,8.497131849680459,-6.560442051938646,-16.675615400843945,0.331096077,-1.136552006,3.383784863,7.605918748,8.000000001,1
5296,train,0,1,3.985569632800048,9.590440648942973,5.604871016142925,13.57601028174302,1.2905692449925086,3.985569632800048,9.590440648942973,3.90340811790445,9.581658125657826,-6.985684676223713,-16.989700043360187,0.274167451,-1.147356921,3.324154028,7.787810995,8.000000006,1
5297,train,0,1,5.796772957483654,10.29705077308873,4.500277815605076,16.09382373057238,1.0362272612544055,5.796772957483654,10.29705077308873,5.8175890901453355,10.289579197802958,-7.400216850906617,-17.28158393463501,0.2153577,-1.157667495,3.275667871,7.970570879,8.00000001,1
5298,train,0,1,7.525183077271916,10.652596080146798,3.1274130028748823,18.177779157418716,0.7201134560055447,7.525183077271916,10.652596080146798,7.415343344352521,10.652298603659357,-7.800358285528941,-17.569619513137056,0.154996742,-1.167514845,3.238826948,8.154140051,7.999999998,1
5299,train,0,1,8.668664847684543,10.682564567009136,2.013899719324593,19.351229414693677,0.46371754725017006,8.668664847684543,10.682564567009136,8.712629815370438,10.682156303134631,-8.188941961172153,-17.825160557860936,0.093476781,-1.176927716,3.214031736,8.338465085,7.999999998,1
5300,train,0,1,9.767497402794147,10.385489127381094,0.6179917245869468,20.15298653017524,0.14229785326275846,9.767497402794147,10.385489127381094,9.703357164854648,10.391534642827052,-8.567852828394905,-18.096683018297085,0.031239833,-1.185932679,3.201562119,8.52349694,8.000000004,1
5301,train,0,1,10.430403484862724,9.774489071735257,-0.6559144131274675,20.204892556597983,-0.15102987499472442,10.430403484862724,9.774489071735257,10.38416754839199,9.780769771942555,-8.931056871227167,-18.35647144215563,-0.031239833,-1.194554316,3.201562119,8.709190544,7.999999997,1
5302,train,0,1,10.775883400949747,8.866163140003753,-1.9097202609459938,19.6420465409535,-0.4397293404642941,10.775883400949747,8.866163140003753,10.743775010510648,8.862086241674975,-9.28397797900351,-18.601209135987634,-0.093476781,-1.202815391,3.214031736,8.895504491,8.000000009,1
5303,train,0,1,10.746309850929048,7.632361128250129,-3.113948722678919,18.378670979179176,-0.7170131909188329,10.746309850929048,7.632361128250129,10.783747003569042,7.639142807855356,-9.62509757089072,-18.827287043442357,-0.154996742,-1.210736997,3.238826948,9.082400553,7.999999988,1
5304,train,0,1,10.497734866828283,6.128788614861216,-4.368946251967067,16.6265234816895,-1.0059870511871578,10.497734866828283,6.128788614861216,10.495256423592494,6.121185590598554,-9.95670026411773,-19.065783148377648,-0.2153577,-1.218338704,3.275667871,9.269843581,8.0,1
5305,train,0,1,9.893861372396362,4.307817414261342,-5.58604395813502,14.201678786657704,-1.2862341546811151,9.893861372396362,4.307817414261342,9.873387674358678,4.298712507066681,-10.277971616209356,-19.281179926938744,-0.274167451,-1.225638677,3.324154028,9.457801014,8.000000001,1
5306,train,0,1,8.8776303456041,2.134364685871446,-6.7432656597326535,11.011995031475546,-1.5526942986199066,8.8776303456041,2.134364685871446,8.90087316695045,2.160246346027273,-10.58488567365597,-19.469215565165804,-0.331096077,-1.232653798,3.383784863,9.646242789,7.999999996,1
5307,train,0,1,7.5184631933954105,-0.3166697896589541,-7.835132983054365,7.201793403736456,-1.8041060408406948,7.5184631933954105,-0.3166697896589541,7.534271597910548,-0.35273318284130073,-10.883098412461386,-19.665762445130504,-0.385882669,-1.239399769,3.453983207,9.835141067,7.999999991,1
5308,train,0,1,5.655184324897352,-3.4992960614320583,-9.15448038632941,2.1558882634652936,-2.1078970071668475,5.655184324897352,-3.4992960614320583,5.676658028030062,-3.40214012761759,-11.169066414243101,-19.871627752948278,-0.43833656,-1.245891209,3.53411941,10.02447007,8.000000009,1
5309,train,0,1,3.245534445890557,-7.597478708205548,-10.843013154096106,-4.351944262314991,-2.4966960451760043,3.245534445890557,-7.597478708205548,3.103215075908379,-7.447033680956597,-11.450869776921444,-20.04803708402821,-0.488333951,-1.252141738,3.623534186,10.2142058,8.000000007,1
5310,train,0,1,-0.09703333330751182,-13.169529617611504,-13.072496284303993,-13.266562950919015,-3.0100535072458428,-0.09703333330751182,-13.169529617611504,-0.37933402508846775,-13.344190089820469,-11.72630726946175,-20.227337875727073,-0.535811238,-1.258164061,3.721558813,10.40432603,8.000000007,1
5311,train,0,1,-0.5520159211662033,-10.985416786038877,-10.433400864872674,-11.537432707205081,-2.4023793300687,-0.5520159211662033,-10.985416786038877,-0.7896206950866541,-11.169066414243101,-11.979107421182674,-20.40005161671584,-0.580756354,-1.263970037,3.827531843,10.59481004,7.999999987,1
5312,train,0,1,1.2525023116375225,-10.0,-11.252502311637523,-8.747497688362477,-2.59098440816576,1.2525023116375225,-10.0,1.086374001152874,-9.635347942481866,-12.232988160115891,-20.565054840938974,-0.62319933,-1.269570749,3.940812099,10.7856386,8.0,1
5313,train,0,1,1.9176139334164277,-8.908806238699219,-10.826420172115647,-6.991192305282791,-2.492875369880352,1.9176139334164277,-8.908806238699219,2.0727046305123014,-9.195827751133834,-12.479515521805615,-20.726296369609763,-0.663202993,-1.274976558,4.060788102,10.97679369,7.999999985,1
5314,train,0,1,2.6146295510999735,-9.477486561186906,-12.09211611228688,-6.862857010086932,-2.784312630290488,2.6146295510999735,-9.477486561186906,2.49110755641388,-9.188003630182676,-12.7083521030723,-20.87246696328677,-0.700854408,-1.280197165,4.186884283,11.16825859,7.999999997,1
5315,train,0,1,2.5530845354757354,-9.374180157718369,-11.927264693194104,-6.821095622242634,-2.7463541882742946,2.5530845354757354,-9.374180157718369,2.5758138760602116,-9.381556263757682,-12.941362877160806,-21.023729087095585,-0.736257429,-1.285241656,4.318564576,11.3600176,7.999999995,1
5316,train,0,1,2.3295191677533453,-9.39517472014893,-11.724693887902275,-7.065655552395585,-2.699710536620218,2.3295191677533453,-9.39517472014893,2.450485144005681,-9.674416739405602,-13.160528692484878,-21.163385648463823,-0.76952648,-1.290118551,4.45533388,11.55205609,7.999999999,1
