step,metric,value
320,train/deg_rmse,8.588595390319824
320,train/kappa_mean,12.003158569335938
320,train/mix_weight,0.0
320,train/mix_weighted,0.0
330,train/loss_total,0.22495673596858978
330,train/loss_sup0,0.2216196060180664
330,train/loss_sup1,0.0033371299505233765
330,train/loss_data,1231.2689208984375
330,train/loss_mix,955.6996459960938
330,train/loss_phys,0.0
330,train/deg_rmse,10.915628433227539
330,train/kappa_mean,12.908256530761719
330,train/mix_weight,0.0
330,train/mix_weighted,0.0
340,train/loss_total,0.31587308645248413
340,train/loss_sup0,0.2515592575073242
340,train/loss_sup1,0.0643138438463211
340,train/loss_data,1240.4796142578125
340,train/loss_mix,992.3131713867188
340,train/loss_phys,0.0
340,train/deg_rmse,11.474662780761719
340,train/kappa_mean,13.242074966430664
340,train/mix_weight,0.0
340,train/mix_weighted,0.0
350,train/loss_total,0.1235491931438446
350,train/loss_sup0,0.00914543867111206
350,train/loss_sup1,0.11440375447273254
350,train/loss_data,1226.8260498046875
350,train/loss_mix,908.8433227539062
350,train/loss_phys,0.0
350,train/deg_rmse,11.635178565979004
350,train/kappa_mean,13.32595157623291
350,train/mix_weight,0.0
350,train/mix_weighted,0.0
360,train/loss_total,0.09098638594150543
360,train/loss_sup0,-0.06724661588668823
360,train/loss_sup1,0.15823300182819366
360,train/loss_data,1254.3182373046875
360,train/loss_mix,983.4218139648438
360,train/loss_phys,0.0
360,train/deg_rmse,12.675328254699707
360,train/kappa_mean,13.425045013427734
360,train/mix_weight,0.0
360,train/mix_weighted,0.0
370,train/loss_total,-0.5414498448371887
370,train/loss_sup0,-0.24430058896541595
370,train/loss_sup1,-0.2971492409706116
370,train/loss_data,1204.3690185546875
370,train/loss_mix,947.1527709960938
370,train/loss_phys,0.0
370,train/deg_rmse,8.341529846191406
370,train/kappa_mean,13.902591705322266
370,train/mix_weight,0.0
370,train/mix_weighted,0.0
380,train/loss_total,-0.3642422556877136
380,train/loss_sup0,-0.06480057537555695
380,train/loss_sup1,-0.2994416654109955
380,train/loss_data,1285.2056884765625
380,train/loss_mix,991.69921875
380,train/loss_phys,0.0
380,train/deg_rmse,8.295743942260742
380,train/kappa_mean,13.525050163269043
380,train/mix_weight,0.0
380,train/mix_weighted,0.0
390,train/loss_total,-0.528496503829956
390,train/loss_sup0,-0.29219454526901245
390,train/loss_sup1,-0.23630192875862122
390,train/loss_data,1185.748291015625
390,train/loss_mix,831.2302856445312
390,train/loss_phys,0.0
390,train/deg_rmse,9.270482063293457
390,train/kappa_mean,14.537829399108887
390,train/mix_weight,0.0
390,train/mix_weighted,0.0
400,train/loss_total,-0.4460543692111969
400,train/loss_sup0,-0.23598477244377136
400,train/loss_sup1,-0.21006959676742554
400,train/loss_data,1211.0291748046875
400,train/loss_mix,875.8727416992188
400,train/loss_phys,0.0
400,train/deg_rmse,9.332130432128906
400,train/kappa_mean,15.25028133392334
400,train/mix_weight,0.0
400,train/mix_weighted,0.0
410,train/loss_total,0.17209669947624207
410,train/loss_sup0,0.15884986519813538
410,train/loss_sup1,0.01324683427810669
410,train/loss_data,1396.737548828125
410,train/loss_mix,1099.038818359375
410,train/loss_phys,0.0
410,train/deg_rmse,11.79493522644043
410,train/kappa_mean,14.784801483154297
410,train/mix_weight,0.0
410,train/mix_weighted,0.0
420,train/loss_total,0.4327964186668396
420,train/loss_sup0,0.31362250447273254
420,train/loss_sup1,0.11917392909526825
420,train/loss_data,1382.913330078125
420,train/loss_mix,1149.3775634765625
420,train/loss_phys,0.0
420,train/deg_rmse,11.074563980102539
420,train/kappa_mean,15.300019264221191
420,train/mix_weight,0.0
420,train/mix_weighted,0.0
430,train/loss_total,0.05609050393104553
430,train/loss_sup0,-0.018949776887893677
430,train/loss_sup1,0.07504028081893921
430,train/loss_data,1250.38037109375
430,train/loss_mix,979.5084228515625
430,train/loss_phys,0.0
430,train/deg_rmse,10.83165454864502
430,train/kappa_mean,16.009937286376953
430,train/mix_weight,0.0
430,train/mix_weighted,0.0
440,train/loss_total,-0.2608983814716339
440,train/loss_sup0,0.01782193034887314
440,train/loss_sup1,-0.27872031927108765
440,train/loss_data,1249.259521484375
440,train/loss_mix,992.080322265625
440,train/loss_phys,0.0
440,train/deg_rmse,8.919706344604492
440,train/kappa_mean,15.8128080368042
440,train/mix_weight,0.0
440,train/mix_weighted,0.0
450,train/loss_total,0.26788073778152466
450,train/loss_sup0,0.11498638987541199
450,train/loss_sup1,0.15289434790611267
450,train/loss_data,1245.4903564453125
450,train/loss_mix,987.7907104492188
450,train/loss_phys,0.0
450,train/deg_rmse,11.176636695861816
450,train/kappa_mean,16.14305877685547
450,train/mix_weight,0.0
450,train/mix_weighted,0.0
460,train/loss_total,-0.51047283411026
460,train/loss_sup0,-0.21350564062595367
460,train/loss_sup1,-0.29696720838546753
460,train/loss_data,1339.597900390625
460,train/loss_mix,1085.8583984375
460,train/loss_phys,0.0
460,train/deg_rmse,8.474237442016602
460,train/kappa_mean,15.760295867919922
460,train/mix_weight,0.0
460,train/mix_weighted,0.0
470,train/loss_total,0.2306966781616211
470,train/loss_sup0,0.06927767395973206
470,train/loss_sup1,0.16141900420188904
470,train/loss_data,1251.4599609375
470,train/loss_mix,958.3070678710938
470,train/loss_phys,0.0
470,train/deg_rmse,10.3960542678833
470,train/kappa_mean,16.666767120361328
470,train/mix_weight,0.0
470,train/mix_weighted,0.0
480,train/loss_total,-0.3437230587005615
480,train/loss_sup0,0.06515957415103912
480,train/loss_sup1,-0.40888261795043945
480,train/loss_data,1198.6590576171875
480,train/loss_mix,876.17236328125
480,train/loss_phys,0.0
480,train/deg_rmse,8.708605766296387
480,train/kappa_mean,17.57503318786621
480,train/mix_weight,0.0
480,train/mix_weighted,0.0
490,train/loss_total,0.4915553629398346
490,train/loss_sup0,0.41106125712394714
490,train/loss_sup1,0.08049410581588745
490,train/loss_data,1325.4052734375
490,train/loss_mix,1026.0740966796875
490,train/loss_phys,0.0
490,train/deg_rmse,11.703083992004395
490,train/kappa_mean,16.555978775024414
490,train/mix_weight,0.0
490,train/mix_weighted,0.0
500,train/loss_total,-0.9711724519729614
500,train/loss_sup0,-0.4385721981525421
500,train/loss_sup1,-0.5326002836227417
500,train/loss_data,1252.8011474609375
500,train/loss_mix,961.7318115234375
500,train/loss_phys,0.0
500,train/deg_rmse,7.720699310302734
500,train/kappa_mean,16.760042190551758
500,train/mix_weight,0.0
500,train/mix_weighted,0.0
510,train/loss_total,-0.6598087549209595
510,train/loss_sup0,-0.3589157462120056
510,train/loss_sup1,-0.30089303851127625
510,train/loss_data,1257.898193359375
510,train/loss_mix,965.9804077148438
510,train/loss_phys,0.0
510,train/deg_rmse,9.185259819030762
510,train/kappa_mean,17.830289840698242
510,train/mix_weight,0.0
510,train/mix_weighted,0.0
520,train/loss_total,-0.5743627548217773
520,train/loss_sup0,-0.2783603072166443
520,train/loss_sup1,-0.29600244760513306
520,train/loss_data,1206.4302978515625
520,train/loss_mix,900.616455078125
