sample_id,split,domain_id,is_labeled,c1_rel_db,c2_rel_db,delta_rel_db,sum_rel_db,log_ratio,c1_dbm,c2_dbm,rss_a_p1_rel_db,rss_b_p1_rel_db,rss_a_p2_rel_db,rss_b_p2_rel_db,theta1_rad,theta2_rad,d1_m,d2_m,room_dim_m,mask_4rss_is_gt
3792,train,0,1,-31.585591851713293,-43.3913452199613,-11.80575336824801,-74.9769370716746,-2.7183751717292113,-61.58559185171329,-73.3913452199613,-31.137349409702434,-43.979400086720375,-41.180450286604,-50.0,-0.5404195,-1.237212005,4.081666326,10.68924692,7.999999988,1
3793,train,0,1,-31.52602574547828,-41.15771230367396,-9.631686558195682,-72.68373804915224,-2.2177777889292503,-61.52602574547828,-71.15771230367396,-31.110139060716083,-41.56144577376839,-41.444808443322,-50.172766123314545,-0.581380184,-1.243231884,4.188078319,10.87841899,7.999999985,1
3794,train,0,1,-29.333185833164954,-39.93593864569527,-10.60275281253032,-69.26912447886022,-2.4413740570833005,-59.333185833164954,-69.93593864569527,-29.37624871923356,-40.09661145212399,-41.70696227168975,-50.34328028779893,-0.620249486,-1.249045772,4.301162634,11.0679718,7.999999988,1
3795,train,0,1,-28.34017437039418,-39.801238398650135,-11.461064028255954,-68.14141276904431,-2.6390075181312445,-58.34017437039418,-69.80123839865013,-28.410838339313003,-39.61860887832501,-41.95860567664649,-50.51098239029787,-0.657074936,-1.254663691,4.420407222,11.25788613,8.000000004,1
3796,train,0,1,-27.961955382989775,-39.53567272423751,-11.573717341247733,-67.49762810722729,-2.664946902048371,-57.96195538298977,-69.53567272423751,-27.9577308549335,-39.553779352758944,-42.20403508742176,-50.670191780768015,-0.691921382,-1.260095046,4.54532727,11.44814394,7.999999986,1
3797,train,0,1,-27.938646884095775,-39.38709657621817,-11.448449692122395,-67.32574346031394,-2.6361029598973293,-57.938646884095775,-69.38709657621817,-27.81326141254002,-39.690280695234314,-42.433638917541515,-50.82494490447453,-0.724866144,-1.265348676,4.675467893,11.63872846,8.000000005,1
3798,train,0,1,-27.7971822890148,-39.95016938957635,-12.152987100561553,-67.74735167859114,-2.7983286933101965,-57.7971822890148,-69.95016938957636,-27.867399742939,-39.92982347732532,-42.66000713461614,-50.97453220686009,-0.755994875,-1.270432885,4.810405387,11.82962382,7.99999999,1
3799,train,0,1,-27.922579473930547,-40.48662481204082,-12.564045338110276,-68.40920428597137,-2.892978350323405,-57.92257947393055,-70.48662481204082,-28.06131613643036,-40.222763947111524,-42.89036881004725,-51.123826996642634,-0.785398163,-1.27535549,4.949747466,12.02081529,8.000000014,1
3800,train,0,1,-28.20489859443009,-40.87777943467585,-12.67288084024576,-69.08267802910595,-2.918038650803974,-58.20489859443009,-70.87777943467586,-28.344963026899606,-40.545314148681804,-43.09803919971486,-51.26098402135539,-0.8131688,-1.280123846,5.093132631,12.2122889,8.000000008,1
3801,train,0,1,-28.549320048659187,-41.186153432294276,-12.63683338363509,-69.73547348095346,-2.9097384171807654,-58.54932004865918,-71.18615343229428,-28.696250559061145,-40.893755951107984,-43.30683119433888,-51.39661993429006,-0.839399664,-1.284744885,5.240229004,12.4040316,7.999999995,1
3802,train,0,1,-28.6417747996652,-28.66142512996226,-0.019650330297061203,-57.30319992962746,-0.0045246557614416405,-58.6417747996652,-58.66142512996226,-40.79876673709276,-28.608929441631958,-28.90208238843576,-41.095789811990855,0.811707881,-0.836635331,5.375872024,5.52268051,8.000000004,1
3803,train,0,1,-29.550077586831854,-28.41940413276975,1.130673454062105,-57.9694817196016,0.2603471840367487,-59.550077586831854,-58.41940413276975,-40.3810452633215,-28.281855265538248,-29.273744402147578,-41.42667503568732,0.785398163,-0.860258011,5.232590179,5.672741841,7.999999997,1
3804,train,0,1,-29.697067803150926,-27.85393224916392,1.8431355539870076,-57.55100005231485,0.4243976450977806,-59.69706780315093,-57.85393224916392,-39.98755360042169,-28.02957748788899,-29.68000893078753,-41.765257708296986,0.757627527,-0.882651362,5.093132632,5.825804668,8.000000004,1
3805,train,0,1,-29.663977379165548,-27.898819494580987,1.7651578845845606,-57.562796873746535,0.40644262318253116,-59.663977379165544,-57.89881949458099,-39.636665892502585,-27.89184854281201,-30.108230370014635,-42.11124884224583,0.728317381,-0.903888123,4.957822103,5.981638575,8.000000005,1
3806,train,0,1,-30.736493203816355,-28.062814370262043,2.6736788335543125,-58.7993075740784,0.6156373025595867,-60.73649320381635,-58.062814370262046,-39.36456488868474,-27.90800633844269,-30.551355139990545,-42.44887733604929,0.69739079,-0.924037901,4.827007355,6.140032577,8.000000006,1
3807,train,0,1,-31.69906208503829,-28.19671367550885,3.5023484095294393,-59.89577576054714,0.8064455238253896,-61.69906208503829,-58.196713675508846,-39.22977487051336,-28.15880624916481,-31.004081913948674,-42.79840696594043,0.664774495,-0.943166901,4.70106371,6.300793601,8.000000001,1
3808,train,0,1,-31.72730910590856,-28.719071720849215,3.0082373850593456,-60.446380826757775,0.6926722559025037,-61.72730910590856,-58.719071720849215,-39.34984524962768,-28.797542166735255,-31.46344368201496,-43.14258261397736,0.630401421,-0.961337789,4.580392995,6.463745046,7.999999999,1
3809,train,0,1,-31.858889753847414,-30.05257561441981,1.8063141394276059,-61.91146536826722,0.4159192010710373,-61.858889753847414,-60.05257561441981,-39.99349046370405,-30.186095582378833,-31.92469707255052,-43.48721986001856,0.594213704,-0.978609647,4.465422713,6.628725365,7.999999998,1
3810,train,0,1,-32.39647642701388,-33.50048219351595,-1.1040057665020697,-65.89695862052983,-0.2542067220527132,-62.39647642701388,-63.50048219351595,-42.062096153091815,-33.534453263098165,-32.38602956238478,-43.82999658879101,0.55616623,-0.995038009,4.356604182,6.7955868,7.999999996,1
3811,train,0,1,-32.776902742475926,-32.87912046052377,-0.10221771804784652,-65.6560232029997,-0.02353649938168477,-62.776902742475926,-62.87912046052377,-49.318141382538386,-32.8059495552243,-32.844696266568256,-44.16801226031377,0.516230671,-1.010674943,4.254409478,6.964194143,8.000000007,1
3812,train,0,1,-32.329413970769714,-28.08085594138277,4.248558029386945,-60.410269912152486,0.9782666385186541,-62.329413970769714,-58.080855941382765,-38.44056982028163,-28.177557317104455,-33.298952227455175,-44.49771646944906,0.474399883,-1.025569171,4.159326869,7.13442359,7.999999998,1
3813,train,0,1,-40.47691990337875,-25.58381363469868,14.893106268680071,-66.06073353807743,3.429264448263891,-70.47691990337876,-55.58381363469868,-34.44197225284487,-25.533375020685853,-33.74786357126551,-44.81486060122113,0.430692511,-1.039766222,4.071854614,7.306161784,7.999999999,1
3814,train,0,1,-29.682066991960795,-23.66380678544674,6.018260206514054,-53.34587377740753,1.385755623727853,-59.682066991960795,-53.66380678544674,-31.566083627347364,-23.694155224163325,-34.19053367134316,-45.142785735184205,0.385157506,-1.053308586,3.992492955,7.479304783,8.000000001,1
3815,train,0,1,-29.970537736055928,-22.330896353553037,7.639641382502891,-52.30143408960896,1.7590924363171578,-59.97053773605593,-52.33089635355304,-29.22253932581253,-22.33167636728036,-34.62563756301965,-45.4515513999149,0.337878188,-1.066235888,3.92173431,7.653757247,7.999999999,1
3816,train,0,1,-27.965362976281565,-21.32383510466201,6.641527871619555,-49.28919808094358,1.5292683071895663,-57.96536297628157,-51.32383510466201,-27.211234425432103,-21.314620032416514,-35.05248661236998,-45.76754126063192,0.28897541,-1.07858506,3.860051813,7.829431653,8.000000001,1
3817,train,0,1,-25.92447816100316,-20.595956890911292,5.328521270091869,-46.520435051914454,1.2269373644215236,-55.924478161003165,-50.595956890911296,-25.47623907612062,-20.594077193652993,-35.470947419424796,-46.07303046740334,0.238609323,-1.09039051,3.807886553,8.006247557,7.999999998,1
3818,train,0,1,-24.115837391836024,-20.12639591426607,3.9894414775699545,-44.242233306102094,0.9186028475624721,-54.115837391836024,-50.12639591426607,-23.976126740223435,-20.13673533827641,-35.881430118852975,-46.36388020107856,0.18697927,-1.101684291,3.765634077,8.184130981,7.999999995,1
3819,train,0,1,-22.531271603359055,-19.942624716618948,2.588646886740108,-42.473896319978,0.5960579732433215,-52.53127160335906,-49.94262471661895,-22.706940875318207,-19.93358221711933,-36.281437314730894,-46.65546248849069,0.134321442,-1.11249626,3.733630941,8.363013804,7.999999993,1
3820,train,0,1,-21.73855132453516,-19.96896960068704,1.7695817238481197,-41.7075209252222,0.4074612498167385,-51.73855132453516,-49.96896960068704,-21.66241862107652,-19.97436513820031,-36.67347475570001,-46.92503962086788,0.080904099,-1.122854233,3.712142239,8.54283326,8.000000007,1
3821,train,0,1,-20.95161160715065,-20.24900956346803,0.7026020436826208,-41.200621170618675,0.16178009920907555,-50.95161160715065,-50.24900956346803,-20.848961452294617,-20.257545842217862,-37.05489685266022,-47.21246399047171,0.027020449,-1.132784126,3.701351105,8.723531389,7.999999993,1
3822,train,0,1,-20.351877858745667,-20.772403497967773,-0.42052563922210595,-41.12428135671344,-0.09682960680946034,-50.35187785874567,-50.77240349796777,-20.26772408727564,-20.77813619522331,-37.42731919380499,-47.47146969020107,-0.027020449,-1.1423101,3.701351105,8.905054749,8.000000006,1
3823,train,0,1,-19.93285475485009,-21.540182638443625,-1.607327883593534,-41.473037393293716,-0.3701009224316141,-49.93285475485009,-51.540182638443625,-19.92484661601289,-21.529937116906133,-37.79259244908776,-47.72113295386326,-0.080904099,-1.151454679,3.712142239,9.087353845,7.999999995,1
3824,train,0,1,-19.79934743495106,-22.498386393752074,-2.6990389588010153,-42.29773382870313,-0.6214766871945387,-49.79934743495106,-52.49838639375207,-19.824104936500483,-22.510697314065343,-38.14489008946694,-47.986028756795484,-0.134321442,-1.160238879,3.733630941,9.270382953,8.000000005,1
3825,train,0,1,-19.92676442172246,-23.712527460370296,-3.7857630386478363,-43.639291882092756,-0.8717041538398348,-49.92676442172246,-53.712527460370296,-19.965003486811966,-23.71344341781625,-38.48988889650605,-48.210230527068305,-0.18697927,-1.168682311,3.765634077,9.454099637,7.999999997,1
3826,train,0,1,-20.35945493883414,-25.145240334462983,-4.785785395628842,-45.50469527329712,-1.1019678110243587,-50.35945493883414,-55.14524033446298,-20.35439957036783,-25.140982226421293,-38.82463567289662,-48.446639625349384,-0.238609323,-1.176803292,3.807886553,9.638464619,8.00000001,1
3827,train,0,1,-20.96729763921619,-26.772365237872478,-5.8050675986562865,-47.73966287708867,-1.3366662116488712,-50.96729763921619,-56.77236523787248,-20.99442642862806,-26.79184709424254,-39.152593289351,-48.66461091629782,-0.28897541,-1.184618933,3.860051813,9.823441353,8.000000001,1
3828,train,0,1,-21.84357444368522,-28.68502274955006,-6.841448305864841,-50.528597193235285,-1.5753016883573756,-51.84357444368522,-58.68502274955006,-21.90747632188827,-28.693526875897426,-39.46994585622351,-48.894102897007514,-0.337878188,-1.192145235,3.92173431,10.00899595,7.999999997,1
3829,train,0,1,-23.20781941931149,-30.874474313604658,-7.666654894293167,-54.08229373291615,-1.765312527272928,-53.20781941931149,-60.87447431360466,-23.117658607780665,-30.872716503960067,-39.77687126084473,-49.100948885606016,-0.385157506,-1.199397166,3.992492955,10.19509686,8.000000001,1
3830,train,0,1,-24.641820038786246,-33.54878500186005,-8.9069649630738,-58.19060504064629,-2.0509044747794,-54.64182003878625,-63.54878500186005,-24.69615477727219,-33.443315114520296,-40.0788851221305,-49.318141382538386,-0.430692511,-1.206388738,4.071854614,10.3817147,8.000000008,1
3831,train,0,1,-26.596578274264964,-36.705838135290946,-10.109259861025983,-63.30241640955591,-2.327743105720148,-56.596578274264964,-66.70583813529095,-26.779364587849276,-36.65664891786839,-40.36684488613889,-49.50781977329818,-0.474399883,-1.213133076,4.159326869,10.56882208,8.000000007,1
3832,train,0,1,-29.339116036034937,-41.1975822410452,-11.85846620501026,-70.53669827708013,-2.7305127509430305,-59.33911603603494,-71.1975822410452,-29.59244615849301,-41.249387366083,-40.65501548756433,-49.7061622231479,-0.516230671,-1.219642484,4.254409478,10.75639344,7.99999999,1
3833,train,0,1,-31.675364351144854,-43.133637307377064,-11.45827295623221,-74.80900165852192,-2.6383648500477106,-61.67536435114485,-73.13363730737706,-32.02343361595539,-43.74687549038326,-40.9312646527793,-49.91399828238082,-0.55616623,-1.225928504,4.356604182,10.94440496,7.999999997,1
3834,train,0,1,-30.337803360005402,-41.49966742310231,-11.161864063096907,-71.8374707831077,-2.570114180171289,-60.3378033600054,-71.49966742310231,-30.703731736389678,-41.174754620451196,-41.191864077192086,-50.0788851221305,-0.594213704,-1.232001968,4.465422713,11.13283431,7.999999988,1
3835,train,0,1,-29.35510188636411,-40.15472686656207,-10.799624980197962,-69.50982875292618,-2.4867055489329943,-59.35510188636411,-70.15472686656207,-29.279568183819404,-40.15472686656207,-41.45693958198919,-50.25488307262671,-0.630401421,-1.237873053,4.580392995,11.32166066,8.000000007,1
3836,train,0,1,-28.476905530879154,-39.830418335593876,-11.353512804714722,-68.30732386647303,-2.6142429337253135,-58.47690553087915,-69.83041833559388,-28.5135015524663,-39.82399108159182,-41.70696227168975,-50.419141514789146,-0.664774495,-1.243551322,4.70106371,11.51086443,7.999999995,1
3837,train,0,1,-28.276776412543164,-39.53778062778363,-11.261004215240469,-67.8145570403268,-2.5929420438155812,-58.276776412543164,-69.53778062778363,-28.156916552514396,-39.80717504238268,-41.951793212788374,-50.58488567365597,-0.69739079,-1.249045772,4.827007355,11.70042733,7.999999986,1
3838,train,0,1,-27.901050100178402,-40.23650020996727,-12.335450109788866,-68.13755031014567,-2.8403423538171606,-57.9010501001784,-70.23650020996726,-28.054434794876762,-39.95128581680089,-42.18963061378868,-50.74172425375258,-0.728317381,-1.254364871,4.957822103,11.8903322,7.999999992,1
3839,train,0,1,-28.023426653237607,-40.51587034221399,-12.49244368897638,-68.5392969954516,-2.8764914613304553,-58.02342665323761,-70.51587034221399,-28.118314230022442,-40.181813928293366,-42.418453780326104,-50.893755951107984,-0.757627527,-1.259516594,5.093132632,12.0805629,7.999999998,1
3840,train,0,1,-28.328992756256582,-40.609802235513335,-12.280809479256753,-68.93879499176992,-2.8277608836836574,-58.32899275625658,-70.60980223551334,-28.305210130464044,-40.46240308266771,-42.64401100301821,-51.04025267640935,-0.785398163,-1.264508457,5.232590179,12.27110425,7.999999982,1
3841,train,0,1,-28.642194130393918,-40.856568428805595,-12.214374298411677,-69.49876255919952,-2.8124636179772327,-58.64219413039392,-70.85656842880559,-28.57178957046631,-40.76755981369723,-42.85670240254767,-51.186153432294276,-0.811707881,-1.269347551,5.375872024,12.46194205,7.999999983,1
3842,train,0,1,-28.510612671780123,-28.415003045872815,0.09560962590730782,-56.92561571765294,0.022014929936090062,-58.51061267178012,-58.415003045872815,-40.60480747381382,-28.51343987005,-28.78737665705147,-40.97453220686009,0.785398163,-0.810392957,5.515432891,5.65862174,7.999999997,1
3843,train,0,1,-28.97056828962142,-28.427542347845982,0.5430259417754364,-57.3981106374674,0.12503634386411694,-58.97056828962142,-58.427542347845986,-40.23191662661934,-28.2720681476869,-29.098767368641912,-41.284270644541216,0.759088446,-0.834140015,5.375872022,5.805170111,8.000000002,1
3844,train,0,1,-29.715580789647653,-28.319626880601415,1.3959539090462378,-58.035207670249065,0.321430266147663,-59.71558078964765,-58.31962688060142,-39.895346697252954,-28.129307287695763,-29.447715566678276,-41.598939055432425,0.731396663,-0.856705628,5.240229003,5.954829971,7.999999998,1
3845,train,0,1,-30.300894973432516,-28.182472805380154,2.118422168052362,-58.48336777881267,0.4877847304825498,-60.30089497343252,-58.18247280538016,-39.62414157173383,-28.11567654195828,-29.82595163781668,-41.91789027075778,0.702256932,-0.878154484,5.108815912,6.107372597,8.000000007,1
3846,train,0,1,-30.564950967646794,-28.264032404605047,2.3009185630417477,-58.82898337225184,0.5298060783453203,-60.564950967646794,-58.26403240460505,-39.46433729720126,-28.303293858688615,-30.229681593106378,-42.24753740259764,0.671606156,-0.898549145,4.981967482,6.262587325,7.999999999,1
3847,train,0,1,-30.797174963728345,-28.720708250295868,2.0764667134324775,-59.51788321402421,0.47812413004479587,-60.797174963728345,-58.72070825029587,-39.50448629175294,-28.803149784907475,-30.64670619733357,-42.57274868695302,0.639385906,-0.917949696,4.860041153,6.42028037,8.000000005,1
3848,train,0,1,-31.22545719867206,-29.791545500754278,1.4339116979177824,-61.01700269942634,0.3301703700295266,-61.22545719867206,-59.79154550075428,-39.936323804600065,-29.849249768594927,-31.074496273409025,-42.89882634888183,0.605544664,-0.936413506,4.743416492,6.580273548,7.999999999,1
3849,train,0,1,-31.837898642418317,-32.30361289593576,-0.4657142535174401,-64.14151153835408,-0.10723466977441018,-61.83789864241832,-62.30361289593576,-41.25518182300533,-32.12525356235343,-31.508226791629504,-43.22393047279506,0.570040464,-0.953995103,4.63249393,6.742403132,8.000000001,1
3850,train,0,1,-32.09409459068662,-35.567338825022645,-3.473244234336022,-67.66143341570927,-0.7997440398309645,-62.09409459068662,-65.56733882502265,-46.516951369518395,-35.68179662467674,-31.945453603020457,-43.55561410532162,0.532843888,-0.970746113,4.52769257,6.906518656,7.999999997,1
3851,train,0,1,-32.509272242824615,-30.156531926470898,2.3527403163537173,-62.66580416929551,0.5417384780122164,-62.509272242824615,-60.1565319264709,-41.45693958198919,-30.193041286823696,-32.38308909075869,-43.87216143280264,0.493941369,-0.986715272,4.429446918,7.072481886,8.000000003,1
3852,train,0,1,-33.39455145854171,-27.048799586079827,6.345751872461886,-60.44335104462154,1.4611633665369794,-63.39455145854171,-57.048799586079824,-36.45953058230485,-27.0044955727732,-32.81967735642456,-44.2021640338319,0.453338696,-1.001948468,4.338202393,7.24016574,7.999999996,1
3853,train,0,1,-30.88284827455905,-24.898770234082015,5.9840780404770335,-55.78161850864106,1.377884889131544,-60.88284827455905,-54.898770234082015,-33.30924978127343,-24.91055172753613,-33.25328962084242,-44.50996737974212,0.411064547,-1.016488831,4.254409477,7.409453426,8.000000004,1
3854,train,0,1,-29.846490479465345,-23.341093914309873,6.505396565155472,-53.18758439377522,1.4979229154941653,-59.846490479465345,-53.34109391430987,-30.819549771766056,-23.36604318477431,-33.68262065681692,-44.82804102050026,0.367173834,-1.030376827,4.178516483,7.580237469,8.000000007,1
3855,train,0,1,-29.949817345127762,-22.197769752877367,7.7520475922503955,-52.14758709800513,1.784974922609614,-59.94981734512776,-52.19776975287736,-28.7236529686024,-22.19617368544174,-34.1066711025962,-45.142785735184205,0.321750554,-1.043650383,4.110960958,7.752418975,7.999999996,1
3856,train,0,1,-27.73037088725667,-21.322515196600964,6.407855690655705,-49.05288608385763,1.4754632991360888,-57.73037088725667,-51.32251519660096,-26.908365240260142,-21.321399977899862,-34.52439418890348,-45.43633966870957,0.274909841,-1.056345014,4.052159917,7.925906892,8.000000002,1
3857,train,0,1,-25.668546231909342,-20.688519415926518,4.980026815982825,-46.35706564783586,1.1466935509192653,-55.668546231909346,-50.68851941592652,-25.321713258805598,-20.700143067711668,-34.935842709687044,-45.73488738635425,0.226798848,-1.068493949,4.002499219,8.100617265,8.000000005,1
3858,train,0,1,-23.689869846040196,-20.316129337039257,3.373740509000939,-44.00599918307945,0.776832460365571,-53.689869846040196,-50.31612933703926,-23.946127366567023,-20.314758654707624,-35.33985501420314,-46.03800652904263,0.177596167,-1.080128269,3.962322551,8.276472685,8.000000006,1
3859,train,0,1,-22.934625427647962,-20.15127323626437,2.7833521913835924,-43.08589866391233,0.640890526443217,-52.93462542764796,-50.15127323626437,-22.77751602631724,-20.155401087944853,-35.735521795414996,-46.30784142589857,0.127509558,-1.091277035,3.93192065,8.453401685,8.000000002,1
3860,train,0,1,-21.65661648394415,-20.22502561012763,1.4315908738165177,-41.88164209407178,0.3296359805316228,-51.65661648394415,-50.22502561012763,-21.80934775951052,-20.215608101091966,-36.12453571102627,-46.59555885159882,0.076771891,-1.101967417,3.911521443,8.631338251,7.999999999,1
3861,train,0,1,-20.950300099913257,-20.502755202462613,0.4475448974506442,-41.45305530237587,0.10305102093153977,-50.95030009991326,-50.50275520246261,-21.052139460733606,-20.49274130192707,-36.50394203931421,-46.861327796308466,0.025635409,-1.112224816,3.901281841,8.810221331,7.999999996,1
3862,train,0,1,-20.406510833716013,-20.99023102211557,-0.5837201883995569,-41.39674185583158,-0.13440654042884967,-50.40651083371601,-50.990231022115566,-20.503846090951114,-20.98345990479732,-36.876533609691464,-47.14442690992226,-0.025635409,-1.122072983,3.901281841,8.989994442,8.000000002,1
3863,train,0,1,-20.16316667554673,-21.67072450422799,-1.5075578286812608,-41.833891179774724,-0.34712801831479423,-50.163166675546734,-51.67072450422799,-20.170067196000495,-21.682316795492945,-37.23876111852621,-47.39928612014925,-0.076771891,-1.131534127,3.911521443,9.170605215,8.000000002,1
3864,train,0,1,-20.071657615480312,-22.603355853870678,-2.5316982383903657,-42.675013469350986,-0.5829450623676934,-50.07165761548031,-52.60335585387068,-20.053082923980195,-22.59008828101962,-37.593708888113454,-47.644715530924515,-0.127509558,-1.140629025,3.93192065,9.352005124,7.999999991,1
3865,train,0,1,-20.207096837980142,-23.699708010653858,-3.4926111726737155,-43.906804848633996,-0.8042034421822951,-50.207096837980146,-53.69970801065386,-20.153921808719666,-23.696399697164843,-37.94103050266636,-47.90484985457369,-0.177596167,-1.14937712,3.962322551,9.534149151,8.000000003,1
3866,train,0,1,-20.475659856665803,-25.00148713647316,-4.5258272798073556,-45.47714699313896,-1.0421102427950202,-50.4756598566658,-55.00148713647316,-20.476277718507294,-25.004818578052923,-38.27899366214823,-48.124792791635365,-0.226798848,-1.15779661,4.002499219,9.716995419,7.999999999,1
3867,train,0,1,-21.052463734702442,-26.53299924335809,-5.480535508655649,-47.585462978060534,-1.2619399363855042,-51.05246373470244,-56.53299924335809,-21.02506076115779,-26.5153410782399,-38.6075393406887,-48.35647144215563,-0.274909841,-1.165904541,4.052159917,9.900505049,8.000000014,1
3868,train,0,1,-21.88914856899535,-28.255555190159246,-6.366406621163897,-50.144703759154595,-1.4659192981830578,-51.88914856899535,-58.25555519015924,-21.80917121872518,-28.236499785366448,-38.92935950666071,-48.60120913598763,-0.321750554,-1.173716882,4.110960958,10.0846418,8.000000014,1
3869,train,0,1,-22.757156904186488,-30.16826733764203,-7.411110433455541,-52.925424241828516,-1.7064712406607365,-52.75715690418649,-60.16826733764203,-22.854754383178918,-30.201257990717536,-39.24215883695784,-48.7942606879415,-0.367173834,-1.181248605,4.178516483,10.26937194,8.000000002,1
3870,train,0,1,-24.32162531749927,-32.43857031214215,-8.116944994642878,-56.760195629641416,-1.8689956545317328,-54.32162531749927,-62.43857031214215,-24.20400217415771,-32.47383881537165,-39.550606217396435,-49.03089986991944,-0.411064547,-1.188513753,4.254409477,10.45466404,8.000000012,1
3871,train,0,1,-25.999281559180695,-35.30938296464237,-9.310101405461673,-61.30866452382306,-2.143730071047896,-55.999281559180695,-65.30938296464237,-25.93770067709619,-35.17785500975389,-39.84397174787855,-49.20818753952375,-0.453338696,-1.195525504,4.338202393,10.64048871,7.999999999,1
3872,train,0,1,-28.124868934841896,-39.07216215312444,-10.947293218282542,-67.19703108796634,-2.5207074173052195,-58.1248689348419,-69.07216215312444,-28.23303756013142,-38.70616283771383,-40.13228265733755,-49.43095148663527,-0.493941369,-1.202296234,4.429446918,10.82681856,8.000000006,1
3873,train,0,1,-30.874208737823153,-44.97572880015567,-14.101520062332519,-75.84993753797883,-3.246994988408332,-60.87420873782315,-74.97572880015568,-31.14427904295806,-43.71611069949688,-40.41436116778033,-49.625735020593766,-0.532843888,-1.20883757,4.52769257,11.01362793,8.000000007,1
3874,train,0,1,-31.79685546665891,-43.79863945026243,-12.001783983603517,-75.59549491692134,-2.763512888998014,-61.79685546665891,-73.79863945026243,-32.035838731449914,-42.848326421515424,-40.690509688324774,-49.78810700930062,-0.570040464,-1.215160442,4.63249393,11.20089281,7.999999985,1
3875,train,0,1,-30.731247889576295,-40.70070439915412,-9.969456509577824,-71.43195228873041,-2.295552194420635,-60.731247889576295,-70.70070439915412,-30.394112702136805,-40.979971086492704,-40.958256317158366,-50.0,-0.605544664,-1.221275136,4.743416492,11.38859079,8.000000006,1
3876,train,0,1,-29.138940566082287,-40.301183562535,-11.162242996452715,-69.44012412861728,-2.5702014328009213,-59.13894056608228,-70.301183562535,-29.250234701917776,-40.25028005701931,-41.214782044987935,-50.16373712875465,-0.639385906,-1.227191329,4.860041153,11.57670074,8.0,1
3877,train,0,1,-28.74397083821013,-39.81033348739612,-11.06636264918599,-68.55430432560625,-2.548124166968176,-58.74397083821013,-69.81033348739612,-28.63298136439354,-40.026136156026865,-41.46301788223826,-50.33389013318065,-0.671606156,-1.232918139,4.981967482,11.76520295,8.000000021,1
3878,train,0,1,-28.158371404020805,-40.45757490560675,-12.299203501585943,-68.61594630962756,-2.8319962638451965,-58.158371404020805,-70.45757490560675,-28.34911549146532,-40.04803708402821,-41.7134010346468,-50.50122295963125,-0.702256932,-1.238464157,5.108815912,11.95407881,8.000000005,1
3879,train,0,1,-28.352187129043195,-40.16824927962187,-11.816062150578674,-68.52043640866506,-2.720748856581362,-58.352187129043195,-70.16824927962188,-28.28310104660011,-40.19996628416254,-41.951793212788374,-50.65501548756433,-0.731396663,-1.243837486,5.240229003,12.14331091,7.999999994,1
3880,train,0,1,-28.540553373427233,-40.08330992620052,-11.542756552773287,-68.62386329962776,-2.6578179170475105,-58.54055337342723,-70.08330992620051,-28.356679670529182,-40.42392712939905,-42.18244625347531,-50.80921907623926,-0.759088446,-1.249045772,5.375872022,12.33288286,7.999999985,1
3881,train,0,1,-28.67429113556881,-40.29653123769907,-11.62224010213026,-68.97082237326788,-2.6761196806362726,-58.67429113556881,-70.29653123769907,-28.53613015898786,-40.68542129310995,-42.41088107602026,-50.963674839157626,-0.785398163,-1.254096235,5.515432891,12.52277926,8.00000002,1
3882,train,0,1,-28.48530245929391,-28.29368997902555,0.19161248026835764,-56.77899243831946,0.0441204040697542,-58.485302459293905,-58.29368997902555,-40.46240308266771,-28.501776064183083,-28.75539141569627,-40.899094544059324,0.76040337,-0.785398163,5.658621742,5.798275603,7.999999999,1
3883,train,0,1,-28.672192136190088,-28.194724304993272,0.47746783119681524,-56.86691644118336,0.10994103104979867,-58.67219213619009,-58.19472430499327,-40.14124642691606,-28.354588915926904,-28.992794029847083,-41.180450286604,0.734160996,-0.80920319,5.522680509,5.941380314,8.000000004,1
3884,train,0,1,-28.92434258215797,-28.19122648462009,0.7331160975378808,-57.11556906677806,0.16880621976246973,-58.92434258215797,-58.19122648462009,-39.86973076423257,-28.324378158334902,-29.28706529074262,-41.46910470148135,0.706614202,-0.831876295,5.390732787,6.087692504,8.0,1
3885,train,0,1,-29.210804952352035,-28.326690752969938,0.8841141993820969,-57.53749570532197,0.2035748176001584,-59.210804952352035,-58.32669075296994,-39.69853832418388,-28.46731318551184,-29.615857098404454,-41.765257708296986,0.677708293,-0.853474622,5.263078949,6.236986454,8.000000006,1
3886,train,0,1,-29.536004456030398,-28.673836692957288,0.8621677630731099,-58.209841148987685,0.19852146389121592,-59.5360044560304,-58.67383669295729,-39.69574354507637,-28.857156933611545,-29.971624894848148,-42.0690839982342,0.64739214,-0.874054045,5.140038911,6.389053136,7.999999999,1
3887,train,0,1,-29.99208568431376,-29.443533758739115,0.548551925574646,-59.43561944305287,0.12630874865613578,-59.992085684313764,-59.443533758739115,-39.98439347357427,-29.6630208214534,-30.35003496298735,-42.380721615794705,0.615619889,-0.893668754,5.02195181,6.543699257,7.999999994,1
3888,train,0,1,-30.74304330798883,-31.25003596093893,-0.5069926529500997,-61.99307926892776,-0.11673937249404,-60.74304330798883,-61.25003596093893,-40.88309841246139,-31.301929279193867,-30.743136069066445,-42.69217724333611,0.582352946,-0.912370953,4.909175083,6.700746227,7.999999999,1
