sample_id,split,domain_id,is_labeled,c1_rel_db,c2_rel_db,delta_rel_db,sum_rel_db,log_ratio,c1_dbm,c2_dbm,rss_a_p1_rel_db,rss_b_p1_rel_db,rss_a_p2_rel_db,rss_b_p2_rel_db,theta1_rad,theta2_rad,d1_m,d2_m,room_dim_m,mask_4rss_is_gt
2196,train,1,1,-35.14902077339962,-45.28708288941061,-10.138062116010992,-80.43610366281024,-2.3343750700174577,-65.14902077339963,-75.28708288941061,,,,,-1.181479605,-1.437144079,4.215447782,12.00708124,8.0,0
2197,train,1,1,-36.4631260777129,-35.87081039296709,0.5923156847458131,-72.33393647067999,0.13638572660422796,-66.4631260777129,-65.87081039296709,,,,,1.159731779,-1.177738308,4.254409477,4.438468204,8.0,0
2198,train,1,1,-37.03078256973198,-34.93017641366264,2.1006061560693396,-71.96095898339462,0.48368244212167905,-67.03078256973198,-64.93017641366265,,,,,1.140103815,-1.194305992,4.071854614,4.623851209,8.0,0
2199,train,1,1,-37.38963261168526,-34.054384060501796,3.3352485511834615,-71.44401667218705,0.7679693595385034,-67.38963261168526,-64.0543840605018,,,,,1.118642465,-1.209592571,3.891015292,4.810405388,8.0,0
2200,train,1,1,-37.850025871545355,-33.11352411120741,4.736501760337944,-70.96354998275277,1.0906198346294205,-67.85002587154536,-63.11352411120741,,,,,1.095101108,-1.223734723,3.712142239,4.9979996,8.0,0
2201,train,1,1,-38.80381250247425,-32.11033797861493,6.693474523859322,-70.91415048108918,1.5412294658973897,-68.80381250247424,-62.11033797861493,,,,,1.069192273,-1.236851255,3.535533906,5.186520992,8.0,0
2202,train,1,1,-40.05243055412372,-31.022569290888292,9.029861263235425,-71.074999845012,2.0792023936530275,-70.05243055412372,-61.02256929088829,,,,,1.040580554,-1.249045772,3.361547263,5.375872022,8.0,0
2203,train,1,1,-45.81698708680254,-29.858433457733465,15.958553629069076,-75.67542054453601,3.674592769204049,-75.81698708680254,-59.85843345773347,,,,,1.008874765,-1.26040892,3.190611227,5.56596802,8.0,0
2204,train,1,1,-40.25028005701931,-28.70935258564409,11.54092747137522,-68.9596326426634,2.657396755491405,-70.25028005701931,-58.70935258564409,,,,,0.973619669,-1.271020257,3.023243292,5.756735186,8.0,0
2205,train,1,1,-37.94067909345339,-27.644771080573967,10.295908012879423,-65.58545017402736,2.3707204309294108,-67.94067909345338,-57.64477108057397,,,,,0.934288111,-1.280949837,2.860069929,5.948108943,8.0,0
2206,train,1,1,-41.214782044987935,-26.557773504485816,14.657008540502119,-67.77255554947375,3.374900937324659,-71.21478204498794,-56.557773504485816,,,,,0.890275102,-1.290259535,2.701851217,6.140032573,8.0,0
2207,train,1,1,-36.77561545263326,-25.603304243450296,11.172311209182965,-62.37891969608356,2.5725197244554967,-66.77561545263326,-55.603304243450296,,,,,0.840896669,-1.299004168,2.549509757,6.33245608,8.0,0
2208,train,1,1,-37.85211766391839,-24.82582523194256,13.026292431975833,-62.67794289586095,2.999414677084871,-67.85211766391839,-54.82582523194256,,,,,0.785398163,-1.307232443,2.404163056,6.52533524,8.0,0
2209,train,1,1,-37.07566701755979,-24.48846179600135,12.587205221558438,-61.56412881356114,2.8983111105617274,-67.0756670175598,-54.488461796001346,,,,,0.722979353,-1.314987762,2.26715681,6.718630813,8.0,0
2210,train,1,1,-36.5580231811001,-25.08697850620016,11.471044674899936,-61.64500168730026,2.641305646949333,-66.5580231811001,-55.08697850620016,,,,,0.652846631,-1.322308906,2.140093456,6.912307864,8.0,0
2211,train,1,1,-36.86603168598333,-29.05043836570418,7.815593320279149,-65.91647005168751,1.7996068672178598,-66.86603168598333,-59.05043836570418,,,,,0.57430483,-1.32923062,2.024845673,7.106335202,8.0,0
2212,train,1,1,-38.09749564528554,-25.010857141630154,13.086638503655387,-63.108352786915695,3.0133098735918793,-68.09749564528553,-55.010857141630154,,,,,0.486899232,-1.335784111,1.923538406,7.300684899,8.0,0
2213,train,1,1,-29.17609981666081,-20.139400619018378,9.036699197642431,-49.31550043567918,2.0807768862362717,-59.17609981666081,-50.139400619018375,,,,,0.390607044,-1.341997481,1.838477631,7.495331881,8.0,0
2214,train,1,1,-24.130574167835867,-17.69595838806602,6.434615779769846,-41.82653255590189,1.48162503736423,-54.13057416783587,-47.69595838806602,,,,,0.286051442,-1.347896094,1.772004515,7.690253572,8.0,0
2215,train,1,1,-20.608466573087565,-16.633332951030113,3.9751336220574522,-37.24179952411768,0.9153083420808916,-50.60846657308757,-46.63333295103011,,,,,0.174672199,-1.353502896,1.72626765,7.885429601,8.0,0
2216,train,1,1,-18.120026065484943,-16.752417898162513,1.3676081673224303,-34.872443963647456,0.3149034179133531,-48.12002606548494,-46.75241789816251,,,,,0.058755823,-1.35883869,1.702938637,8.08084154,8.0,0
2217,train,1,1,-16.746845769498734,-18.001666622570383,-1.2548208530716494,-34.74851239206912,-0.28893317906608507,-46.746845769498734,-48.00166662257038,,,,,-0.058755823,-1.363922378,1.702938637,8.276472679,8.0,0
2218,train,1,1,-16.495548489632924,-20.338535252606214,-3.8429867629732897,-36.83408374223914,-0.884880403299574,-46.495548489632924,-50.33853525260621,,,,,-0.174672199,-1.36877117,1.72626765,8.472307832,8.0,0
2219,train,1,1,-17.40544338572413,-23.73250890062713,-6.327065514903001,-41.137952286351265,-1.456860673701234,-47.405443385724126,-53.73250890062713,,,,,-0.286051442,-1.373400767,1.772004515,8.668333173,8.0,0
2220,train,1,1,-19.58790546798508,-28.36812377248588,-8.7802183045008,-47.95602924047096,-2.0217199781176998,-49.58790546798508,-58.36812377248588,,,,,-0.390607044,-1.377825517,1.838477631,8.864536085,8.0,0
2221,train,1,1,-23.528512599277764,-35.37340006887055,-11.844887469592788,-58.90191266814831,-2.7273861315676315,-53.52851259927776,-65.37340006887055,,,,,-0.486899232,-1.382058559,1.923538406,9.060905032,8.0,0
2222,train,1,1,-28.64175256356003,-38.389855675050924,-9.748103111490895,-67.03160823861096,-2.2445836909487804,-58.64175256356003,-68.38985567505092,,,,,-0.57430483,-1.386111947,2.024845673,9.257429449,8.0,0
2223,train,1,1,-25.55602444065334,-36.37338491081108,-10.817360470157745,-61.92940935146442,-2.490789296412829,-55.55602444065334,-66.37338491081108,,,,,-0.652846631,-1.389996753,2.140093456,9.45409964,8.0,0
2224,train,1,1,-24.666925980349383,-36.679697667015674,-12.01277168666629,-61.34662364736506,-2.7660429011258745,-54.66692598034938,-66.67969766701567,,,,,-0.722979353,-1.393723172,2.26715681,9.650906693,8.0,0
2225,train,1,1,-24.897637971469777,-37.06951400046334,-12.171876028993566,-61.96715197193312,-2.802678029813215,-54.89763797146978,-67.06951400046334,,,,,-0.785398163,-1.397300598,2.404163056,9.847842403,8.0,0
2226,train,1,1,-25.533747714075282,-37.705920773394006,-12.172173059318723,-63.23966848746929,-2.8027464235731014,-55.53374771407528,-67.70592077339401,,,,,-0.840896669,-1.400737705,2.549509757,10.0448992,8.0,0
2227,train,1,1,-26.383029433341886,-38.44211681494976,-12.059087381607878,-64.82514624829165,-2.7767074840002905,-56.38302943334189,-68.44211681494977,,,,,-0.890275102,-1.404042514,2.701851217,10.2420701,8.0,0
2228,train,1,1,-27.346950491428267,-39.29821703415338,-11.951266542725115,-66.64516752558166,-2.7518808183677335,-57.34695049142827,-69.29821703415338,,,,,-0.934288111,-1.407222451,2.860069929,10.43934864,8.0,0
2229,train,1,1,-28.285359570223964,-40.31984286006359,-12.034483289839624,-68.60520243028755,-2.7710421825070655,-58.28535957022396,-70.31984286006359,,,,,-0.973619669,-1.410284401,3.023243292,10.63672882,8.0,0
2230,train,1,1,-29.25858556126655,-40.665127121512946,-11.406541560246396,-69.9237126827795,-2.6264532559240403,-59.25858556126655,-70.66512712151294,,,,,-1.008874765,-1.413234757,3.190611227,10.83420509,8.0,0
2231,train,1,1,-30.372770264759236,-41.59266765388193,-11.219897389122696,-71.96543791864117,-2.583476847311674,-60.37277026475924,-71.59266765388193,,,,,-1.040580554,-1.416079462,3.361547263,11.0317723,8.0,0
2232,train,1,1,-31.15379634791605,-42.15382707367125,-11.000030725755202,-73.3076234215873,-2.5328506771600394,-61.15379634791605,-72.15382707367125,,,,,-1.069192273,-1.418824046,3.535533906,11.22942563,8.0,0
2233,train,1,1,-32.27512530062792,-43.03643611266668,-10.761310812038758,-75.3115614132946,-2.4778833856876092,-62.27512530062792,-73.03643611266668,,,,,-1.095101108,-1.421473666,3.712142239,11.42716063,8.0,0
2234,train,1,1,-32.938021463260036,-43.151546383555875,-10.21352492029584,-76.08956784681591,-2.35175102283964,-62.938021463260036,-73.15154638355588,,,,,-1.118642465,-1.424033131,3.891015292,11.62497312,8.0,0
2235,train,1,1,-33.901623686196544,-44.59670525209126,-10.695081565894718,-78.49832893828781,-2.4626335381984585,-63.901623686196544,-74.59670525209125,,,,,-1.140103815,-1.426506932,4.071854614,11.82285921,8.0,0
2236,train,1,1,-34.8169799489097,-44.42492798094342,-9.607948032033725,-79.24190792985311,-2.2123117912822337,-64.8169799489097,-74.42492798094342,,,,,-1.159731779,-1.428899272,4.254409477,12.02081528,8.0,0
2237,train,1,1,-35.859546945714186,-35.20760220844834,0.6519447372658433,-71.06714915416254,0.15011582334842577,-65.85954694571419,-65.20760220844835,,,,,1.138388551,-1.157107114,4.295346319,4.477722635,8.0,0
2238,train,1,1,-36.36297786473227,-34.3993428243748,1.9636350403574738,-70.76232068910707,0.45214367720078874,-66.36297786473227,-64.3993428243748,,,,,1.118017855,-1.174355044,4.114608122,4.661544808,8.0,0
2239,train,1,1,-37.265912613903104,-33.49851844572724,3.767394168175862,-70.76443105963034,0.8674745651074437,-67.26591261390311,-63.49851844572724,,,,,1.095785571,-1.19028995,3.935733731,4.846648326,8.0,0
2240,train,1,1,-38.790018518954376,-32.47727928888814,6.312739230066235,-71.26729780784251,1.4535619247109217,-68.79001851895438,-62.47727928888814,,,,,1.071449605,-1.205049026,3.758989226,5.032891813,8.0,0
2241,train,1,1,-41.04025267640935,-31.362347418652767,9.677905257756585,-72.40260009506213,2.228420037791901,-71.04025267640935,-61.36234741865277,,,,,1.044729908,-1.218752012,3.584689666,5.220153254,8.0,0
2242,train,1,1,-39.805762797146606,-30.276980908118162,9.528781889028444,-70.08274370526476,2.1940831132068532,-69.8057627971466,-60.27698090811816,,,,,1.015302592,-1.231503712,3.413209633,5.408326913,8.0,0
2243,train,1,1,-37.68680807523709,-29.284272615694196,8.402535459542893,-66.97108069093129,1.9347552892497342,-67.68680807523708,-59.28427261569419,,,,,0.982793723,-1.243396115,3.244996148,5.597320788,8.0,0
2244,train,1,1,-39.29441292456059,-28.25181058954515,11.042602335015438,-67.54622351410575,2.542653152446779,-69.29441292456059,-58.25181058954515,,,,,0.946773274,-1.254510199,3.08058436,5.787054518,8.0,0
2245,train,1,1,-39.74894939921262,-27.177482260856124,12.571467138356496,-66.92643166006874,2.894687282984419,-69.74894939921262,-57.177482260856124,,,,,0.906750164,-1.264917455,2.920616373,5.977457654,8.0,0
2246,train,1,1,-37.44271724928077,-26.254279730222944,11.188437519057825,-63.69699697950371,2.576232944527783,-67.44271724928078,-56.25427973022295,,,,,0.862170055,-1.274681181,2.765863337,6.168468205,8.0,0
2247,train,1,1,-37.051635688629766,-25.411606850712232,11.640028837917534,-62.463242539342,2.680215688420971,-67.05163568862977,-55.41160685071223,,,,,0.812418613,-1.283857574,2.617250466,6.360031446,8.0,0
2248,train,1,1,-38.0616607678282,-24.845627886978143,13.216032880850058,-62.907288654806344,3.0431040299964502,-68.0616607678282,-54.84562788697814,,,,,0.756834506,-1.292496668,2.475883681,6.5520989,8.0,0
2249,train,1,1,-37.22734690543155,-24.80778210868369,12.419564796747864,-62.03512901411524,2.859710476246525,-67.22734690543155,-54.80778210868369,,,,,0.694738276,-1.300643127,2.343074903,6.744627492,8.0,0
2250,train,1,1,-36.680769392438165,-26.02935368322353,10.651415709214636,-62.7101230756617,2.452579103132022,-66.68076939243817,-56.02935368322353,,,,,0.62548504,-1.308336927,2.220360331,6.937578828,8.0,0
2251,train,1,1,-37.766806162887875,-32.386383154689604,5.380423008198271,-70.15318931757747,1.2388881812679522,-67.76680616288787,-62.386383154689604,,,,,0.548549402,-1.315613936,2.109502311,7.130918594,8.0,0
2252,train,1,1,-34.847833913445065,-23.68054545444375,11.167288459001316,-58.52837936788882,2.5713631934860874,-64.84783391344507,-53.680545454443745,,,,,0.463647609,-1.322506417,2.01246118,7.324616031,8.0,0
2253,train,1,1,-28.125509154599413,-19.808403238311914,8.317105916287499,-47.933912392911324,1.9150844099696185,-58.12550915459941,-49.80840323831191,,,,,0.370891289,-1.329043459,1.931320792,7.518643495,8.0,0
2254,train,1,1,-23.836748084730928,-17.741371389664266,6.095376695066662,-41.578119474395194,1.403512351424381,-53.83674808473093,-47.741371389664266,,,,,0.27094685,-1.335251346,1.868154169,7.712976079,8.0,0
2255,train,1,1,-20.569584153093736,-16.852854044264575,3.716730108829161,-37.42243819735831,0.8558087343272158,-50.569584153093736,-46.852854044264575,,,,,0.165148677,-1.341153885,1.824828759,7.907591289,8.0,0
2256,train,1,1,-18.306885209468014,-17.011973614209325,1.2949115952586894,-35.31885882367734,0.2981644135987798,-48.306885209468014,-47.011973614209325,,,,,0.055498505,-1.34677268,1.802775638,8.10246876,8.0,0
2257,train,1,1,-17.000831801983622,-18.182844049261853,-1.1820122472782302,-35.183675851245475,-0.2721683780319244,-47.00083180198362,-48.18284404926185,,,,,-0.055498505,-1.352127381,1.802775638,8.297590012,8.0,0
2258,train,1,1,-16.722526428798144,-20.31600089017202,-3.5934744613738765,-37.03852731897017,-0.8274280726814298,-46.72252642879815,-50.31600089017202,,,,,-0.165148677,-1.357235893,1.824828759,8.492938243,8.0,0
2259,train,1,1,-17.46236221637426,-23.396207677290903,-5.933845460916643,-40.85856989366516,-1.3663184102437045,-47.46236221637426,-53.3962076772909,,,,,-0.27094685,-1.362114564,1.868154169,8.688498144,8.0,0
2260,train,1,1,-19.310895455122147,-27.512175410240122,-8.201279955117975,-46.82307086536227,-1.888414496812553,-49.31089545512215,-57.51217541024012,,,,,-0.370891289,-1.366778347,1.931320792,8.884255737,8.0,0
2261,train,1,1,-22.627816662753734,-33.42772950246101,-10.799912839707279,-56.05554616521475,-2.4867718310344973,-52.62781666275373,-63.42772950246101,,,,,-0.463647609,-1.371240943,2.01246118,9.080198236,8.0,0
2262,train,1,1,-28.199722394271202,-40.433514207947965,-12.233791813676763,-68.63323660221917,-2.8169346660964707,-58.199722394271205,-70.43351420794797,,,,,-0.548549402,-1.375514929,2.109502311,9.276313923,8.0,0
2263,train,1,1,-26.51023765586213,-36.99939562490246,-10.489157969040331,-63.50963328076459,-2.4152178777571964,-56.51023765586213,-66.99939562490246,,,,,-0.62548504,-1.379611867,2.220360331,9.472592042,8.0,0
2264,train,1,1,-25.094642505772423,-36.746834681272105,-11.652192175499682,-61.84147718704453,-2.683016400400743,-55.09464250577243,-66.7468346812721,,,,,-0.694738276,-1.383542407,2.343074903,9.669022701,8.0,0
2265,train,1,1,-24.956922834436014,-37.124513091138425,-12.167590256702411,-62.08143592557444,-2.8016911942742566,-54.956922834436014,-67.12451309113843,,,,,-0.756834506,-1.38731637,2.475883681,9.865596789,8.0,0
2266,train,1,1,-25.416831187619472,-37.58849645088095,-12.171665263261481,-63.005327638500425,-2.8026294992099334,-55.41683118761947,-67.58849645088095,,,,,-0.812418613,-1.390942827,2.617250466,10.0623059,8.0,0
2267,train,1,1,-26.13437723031042,-38.25297807047699,-12.118600840166572,-64.38735530078742,-2.790410964251267,-56.13437723031042,-68.25297807047698,,,,,-0.862170055,-1.394430171,2.765863337,10.25914226,8.0,0
2268,train,1,1,-26.989847705994315,-39.02211863322253,-12.032270927228218,-66.01196633921685,-2.770532767190133,-56.989847705994315,-69.02211863322253,,,,,-0.906750164,-1.397786176,2.920616373,10.4560987,8.0,0
2269,train,1,1,-27.877601768223514,-39.92683317447138,-12.04923140624787,-67.8044349426949,-2.774438061806203,-57.87760176822351,-69.92683317447138,,,,,-0.946773274,-1.401018053,3.08058436,10.65316854,8.0,0
2270,train,1,1,-28.759547656257052,-40.65501548756433,-11.895467831307275,-69.41456314382138,-2.7390326902558337,-58.759547656257055,-70.65501548756433,,,,,-0.982793723,-1.404132499,3.244996148,10.85034562,8.0,0
2271,train,1,1,-29.78350592593604,-40.9151498112135,-11.131643885277462,-70.69865573714955,-2.5631557270758205,-59.78350592593604,-70.9151498112135,,,,,-1.015302592,-1.407135744,3.413209633,11.04762418,8.0,0
2272,train,1,1,-30.6928982009598,-42.24753740259764,-11.554639201637837,-72.94043560355743,-2.66055399806159,-60.6928982009598,-72.24753740259763,,,,,-1.044729908,-1.410033586,3.584689666,11.24499889,8.0,0
2273,train,1,1,-31.571605704504577,-42.16096420727265,-10.589358502768071,-73.73256991177723,-2.4382899032843506,-61.57160570450458,-72.16096420727266,,,,,-1.071449605,-1.412831434,3.758989226,11.44246477,8.0,0
2274,train,1,1,-32.42102392688188,-43.50665141287858,-11.085627485996703,-75.92767533976047,-2.5525600595741067,-62.42102392688188,-73.50665141287858,,,,,-1.095785571,-1.415534333,3.935733731,11.64001718,8.0,0
2275,train,1,1,-33.371836369196316,-43.48721986001856,-10.115383490822246,-76.85905622921487,-2.329153123588538,-63.371836369196316,-73.48721986001857,,,,,-1.118017855,-1.418146998,4.114608122,11.83765179,8.0,0
2276,train,1,1,-33.91160660045141,-44.2021640338319,-10.290557433380492,-78.1137706342833,-2.369488414470099,-63.91160660045141,-74.2021640338319,,,,,-1.138388551,-1.420673841,4.295346319,12.03536456,8.0,0
2277,train,1,1,-35.20987895900617,-34.6361202621467,0.5737586968594712,-69.84599922115287,0.13211282223642987,-65.20987895900618,-64.6361202621467,,,,,1.117457631,-1.136842957,4.338202393,4.518849411,8.0,0
2278,train,1,1,-35.82833998236791,-33.8605252321965,1.9678147501714065,-69.6888652145644,0.4531060909518487,-65.82833998236791,-63.8605252321965,,,,,1.096396444,-1.154731821,4.159326869,4.701063709,8.0,0
2279,train,1,1,-37.4023415734942,-32.80007001176023,4.602271561733964,-70.20241158525442,1.0597121891959058,-67.4023415734942,-62.80007001176023,,,,,1.07345361,-1.171280833,3.98246155,4.884669897,8.0,0
2280,train,1,1,-38.817121209757246,-31.68057316418728,7.136548045569967,-70.49769437394453,1.6432509145165204,-68.81712120975725,-61.68057316418728,,,,,1.048392895,-1.186626962,3.807886553,5.069516742,8.0,0
2281,train,1,1,-37.37985797619545,-30.70667941869136,6.6731785575040945,-68.08653739488682,1.5365561469396436,-67.37985797619545,-60.70667941869136,,,,,1.020943144,-1.200890259,3.635931793,5.255473337,8.0,0
2282,train,1,1,-37.484858814191576,-29.82932419601557,7.655534618176006,-67.31418301020715,1.762751989071194,-67.48485881419157,-59.82932419601557,,,,,0.990793553,-1.214176191,3.466987165,5.44242593,8.0,0
2283,train,1,1,-43.46787486224656,-28.7703025120385,14.697572350208059,-72.23817737428506,3.3842410996790537,-73.46787486224656,-58.7703025120385,,,,,0.957588978,-1.226577644,3.301514804,5.630275304,8.0,0
2284,train,1,1,-37.710481398800056,-27.785693297043636,9.92478810175642,-65.49617469584369,2.2852669134229013,-67.71048139880006,-57.785693297043636,,,,,0.920925877,-1.238176635,3.140063694,5.81893461,8.0,0
2285,train,1,1,-40.21819483062586,-26.852947257611618,13.365247573014244,-67.07114208823748,3.0774619825797447,-70.21819483062586,-56.85294725761162,,,,,0.88034987,-1.249045772,2.983286778,6.008327554,8.0,0
2286,train,1,1,-36.60739411928749,-26.017238038361793,10.590156080925698,-62.62463215764929,2.4384735524419763,-66.60739411928749,-56.017238038361796,,,,,0.835356559,-1.2592495,2.831960452,6.198386887,8.0,0
2287,train,1,1,-38.16044370384852,-25.322790073209216,12.837653630639306,-63.483233777057734,2.9559789878930958,-68.16044370384853,-55.32279007320922,,,,,0.785398163,-1.268845165,2.687005769,6.389053138,8.0,0
2288,train,1,1,-38.23497803314587,-24.97486302890571,13.260115004240163,-63.20984106205158,3.0532543140150072,-68.23497803314586,-54.97486302890571,,,,,0.729899658,-1.277883929,2.549509757,6.580273551,8.0,0
2289,train,1,1,-37.40396565785025,-25.294488345115234,12.109477312735017,-62.698454002965484,2.788310194425325,-67.40396565785025,-55.294488345115234,,,,,0.668289419,-1.28641155,2.420743687,6.772001181,8.0,0
2290,train,1,1,-36.45684071469807,-27.377851072794925,9.078989641903142,-63.83469178749299,2.0905146208893526,-66.45684071469807,-57.377851072794925,,,,,0.600050213,-1.294469052,2.302172887,6.964194139,8.0,0
2291,train,1,1,-42.74905478918531,-30.073466456756783,12.675588332428525,-72.82252124594208,2.918662073917918,-72.74905478918531,-60.07346645675678,,,,,0.524795772,-1.302093302,2.19544984,7.156814934,8.0,0
2292,train,1,1,-33.488257249746674,-22.802509470154813,10.68574777959186,-56.290766719901484,2.4604843544782447,-63.488257249746674,-52.80250947015482,,,,,0.442374223,-1.309317511,2.102379604,7.34982993,8.0,0
2293,train,1,1,-27.538156824031844,-19.591336432260583,7.946820391771261,-47.12949325629243,1.8298230170793612,-57.538156824031844,-49.59133643226058,,,,,0.352990388,-1.316171661,2.024845673,7.543208866,8.0,0
2294,train,1,1,-23.49080232785099,-17.80780009758147,5.683002230269519,-41.29860242543246,1.3085596218870512,-53.490802327850986,-47.80780009758147,,,,,0.257323715,-1.322682878,1.96468827,7.736924454,8.0,0
2295,train,1,1,-20.546924094059552,-17.063459359489997,3.483464734569555,-37.610383453549545,0.8020973969790318,-50.54692409405955,-47.06345935949,,,,,0.156601877,-1.328875758,1.923538406,7.930952024,8.0,0
2296,train,1,1,-18.462506047686446,-17.260693369219975,1.2018126784664709,-35.723199416906425,0.27672759580081435,-48.462506047686446,-47.26069336921998,,,,,0.052583062,-1.334772648,1.902629759,8.125269226,8.0,0
2297,train,1,1,-17.248351091831143,-18.358700301645126,-1.1103492098139824,-35.60705139347627,-0.25566735385353967,-47.24835109183114,-48.35870030164513,,,,,-0.052583062,-1.340393891,1.902629759,8.319855768,8.0,0
2298,train,1,1,-16.93427680451761,-20.324722414086406,-3.390445609568797,-37.25899921860402,-0.7806789519200218,-46.93427680451761,-50.32472241408641,,,,,-0.156601877,-1.34575804,1.923538406,8.514693183,8.0,0
2299,train,1,1,-17.56157564368476,-23.146400710549464,-5.584825066864706,-40.70797635423422,-1.2859534945942148,-47.56157564368476,-53.146400710549464,,,,,-0.257323715,-1.350882052,1.96468827,8.709764635,8.0,0
2300,train,1,1,-19.15750513072162,-26.86719051073886,-7.709685380017241,-46.02469564146048,-1.7752206627701828,-49.15750513072162,-56.867190510738865,,,,,-0.352990388,-1.355781445,2.024845673,8.905054744,8.0,0
2301,train,1,1,-21.9181422093899,-31.86804109793336,-9.949898888543462,-53.786183307323256,-2.2910488857558207,-51.9181422093899,-61.86804109793336,,,,,-0.442374223,-1.360470453,2.102379604,9.100549434,8.0,0
2302,train,1,1,-26.80363321746224,-40.51098239029787,-13.707349172835627,-67.31461560776012,-3.1562337869835577,-56.80363321746224,-70.51098239029787,,,,,-0.524795772,-1.364962149,2.19544984,9.296235797,8.0,0
2303,train,1,1,-27.87900329147302,-37.90908763309441,-10.03008434162139,-65.78809092456743,-2.309512268649041,-57.87900329147302,-67.9090876330944,,,,,-0.600050213,-1.369268559,2.302172887,9.49210198,8.0,0
2304,train,1,1,-25.70815094996803,-36.7810758314576,-11.07292488148957,-62.48922678142563,-2.5496351767960745,-55.70815094996803,-66.7810758314576,,,,,-0.668289419,-1.373400767,2.420743687,9.688137076,8.0,0
2305,train,1,1,-25.128453564674352,-37.22487051605665,-12.096416951382295,-62.353324080731,-2.7853029350893355,-55.12845356467435,-67.22487051605665,,,,,-0.729899658,-1.377369,2.549509757,9.884331035,8.0,0
2306,train,1,1,-25.38002636299281,-37.583862886498984,-12.203836523506176,-62.96388924949179,-2.8100372056361596,-55.38002636299281,-67.58386288649899,,,,,-0.785398163,-1.381182711,2.687005769,10.08067458,8.0,0
2307,train,1,1,-25.958070837850073,-38.1226500488515,-12.164579211001424,-64.08072088670157,-2.800997875379715,-55.95807083785007,-68.1226500488515,,,,,-0.835356559,-1.384850648,2.831960452,10.27715914,8.0,0
2308,train,1,1,-26.707671228579084,-38.786076031954146,-12.078404803375062,-65.49374726053323,-2.7811554847399096,-56.70767122857909,-68.78607603195414,,,,,-0.88034987,-1.38838092,2.983286778,10.47377678,8.0,0
2309,train,1,1,-27.53479754260232,-39.587652688285694,-12.052855145683374,-67.122450230888,-2.775272458646711,-57.53479754260232,-69.58765268828569,,,,,-0.920925877,-1.39178105,3.140063694,10.67052014,8.0,0
2310,train,1,1,-28.351735456149147,-40.47691990337875,-12.125184447229604,-68.8286553595279,-2.7919268957994134,-58.35173545614914,-70.47691990337876,,,,,-0.957588978,-1.39505803,3.301514804,10.86738239,8.0,0
2311,train,1,1,-29.244742064174037,-40.762380391713,-11.517638327538965,-70.00712245588704,-2.652034231948809,-59.244742064174034,-70.76238039171301,,,,,-0.990793553,-1.398218366,3.466987165,11.06435719,8.0,0
2312,train,1,1,-30.251296903598693,-41.52427340857888,-11.272976504980186,-71.77557031217756,-2.595698765403949,-60.25129690359869,-71.52427340857888,,,,,-1.020943144,-1.401268115,3.635931793,11.26143863,8.0,0
2313,train,1,1,-30.95748743489493,-42.2767829327708,-11.31929549787587,-73.23427036766573,-2.6063641076603594,-60.95748743489493,-72.2767829327708,,,,,-1.048392895,-1.40421293,3.807886553,11.45862121,8.0,0
2314,train,1,1,-32.02193907887354,-42.72458742971444,-10.702648350840903,-74.74652650858798,-2.4643758548203567,-62.02193907887354,-72.72458742971443,,,,,-1.07345361,-1.407058086,3.98246155,11.65589979,8.0,0
2315,train,1,1,-32.567333200568534,-43.27902142064283,-10.711688220074294,-75.84635462121136,-2.466457361634299,-62.567333200568534,-73.27902142064283,,,,,-1.096396444,-1.409808513,4.159326869,11.85326959,8.0,0
2316,train,1,1,-33.63400786072432,-44.2712839779952,-10.637276117270886,-77.90529183871952,-2.4493233417689524,-63.63400786072432,-74.27128397799521,,,,,-1.117457631,-1.412468826,4.338202393,12.05072612,8.0,0
2317,train,1,1,-35.531647073049676,-33.21655555672501,2.3150915163246637,-68.74820262977468,0.5330695214406157,-65.53164707304967,-63.21655555672501,,,,,1.075244653,-1.135443052,4.205948169,4.742362281,8.0,0
2318,train,1,1,-36.971887120686645,-32.009387296341124,4.962499824345521,-68.98127441702778,1.1426578119523567,-66.97188712068665,-62.009387296341124,,,,,1.051650213,-1.152571997,4.031128874,4.924428901,8.0,0
2319,train,1,1,-36.34068587286015,-31.09859099233248,5.24209488052767,-67.43927686519262,1.2070369527963418,-66.34068587286015,-61.098590992332475,,,,,1.025932411,-1.168475229,3.858756276,5.107837116,8.0,0
2320,train,1,1,-36.686577484873844,-30.309243872139938,6.377333612733906,-66.99582135701378,1.4684353309730955,-66.68657748487385,-60.30924387213994,,,,,0.997830184,-1.183272521,3.689173349,5.292447449,8.0,0
2321,train,1,1,-41.360826230421395,-29.249449091994858,12.111377138426537,-70.61027532241626,2.788747645456983,-71.3608262304214,-59.24944909199486,,,,,0.967046993,-1.197069507,3.522782991,5.47813837,8.0,0
2322,train,1,1,-36.91757958964089,-28.35556130388965,8.562018285751236,-65.27314089353054,1.971477567071323,-66.9175795896409,-58.35556130388965,,,,,0.933247529,-1.209959544,3.360059523,5.664803615,8.0,0
2323,train,1,1,-43.990271043132516,-27.413718150505492,16.576552892627024,-71.40398919363801,3.816892358379031,-73.99027104313251,-57.41371815050549,,,,,0.896055385,-1.222025323,3.201562119,5.852349955,8.0,0
2324,train,1,1,-36.57431262869247,-26.601720683639666,9.972591945052802,-63.17603331233214,2.2962741551191073,-66.57431262869247,-56.60172068363967,,,,,0.855052737,-1.233340258,3.047950131,6.040695324,8.0,0
